DC
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
197.0717579594446
53.67169271554623
84.79133271778514
118.12237196637386
134.09901772091683
113.9093136051458
69.31891876475879
34.52388988646496
60.54629773095959
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
237.13549236889455
535.8564705197173
560.3717921673821
482.50499302084665
441.6640411742026
512.8759916918796
568.7790904308333
42.84859652578891
75.06826972575124
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
8.98157219799909
111.54851616108768
81.70137066805691
107.90785428479843
115.73855751180427
138.4755037913773
522.0010003081028
462.3803602907667
75.51068650011156
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
14.15276513594033
43.695467169619036
67.35790087142705
95.60969851110032
89.73932993459674
150.5827026822028
111.24000326243308
107.98780949201226
9.864116174067332
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
240.91475875667928
536.5462754967946
554.8363091579623
468.15731458019485
426.0482798397397
493.91395348903256
553.3769957909459
26.52114389514871
3.819769617261408
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
233.9864300784038
523.2685969695297
544.9931622098455
463.3167406071297
422.43173062678585
488.1222385414294
541.842035271193
484.81117561364636
90.23643930696174
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
241.5712345061818
527.5126428787404
185.97109300769117
152.1494662714201
160.2850577442877
503.12469714532136
557.4211751409077
501.3009573640793
104.46925497839014
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
12.127858784569758
272.8218065979433
561.4155708916588
481.9136649294847
437.0728791223076
258.51882797703865
545.2804167110277
475.05432885317754
105.5010447539703
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
252.08729123421858
538.6160202387429
557.2226518544403
480.48468657183736
435.5493222758277
496.76383804927445
549.8779902606155
491.78981535459064
124.17836177615064
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
8.955856890564753
543.8888661012352
246.79191964376443
241.46206830915438
436.6740206137588
499.2442194209867
554.68720190959
495.9279065679787
129.78505587638278
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
