DC
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
4.132846963479895
42.99885425086604
69.62711207508288
38.66473163457988
96.0215457065568
51.24745815897266
46.00171097317234
148.59474541329803
8.592486320660909
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
17.054453917495866
213.63729242089087
364.62060802717184
334.7964109734377
282.6451735210798
342.1175039863476
260.7420256344528
314.62330467394474
44.466670006078964
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
9.946540915413683
7.745039305384853
44.401807625078526
135.57938694637213
101.97327432646561
416.9239562927557
446.0362110219423
373.78364347102433
54.74599650717368
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
8.00789752658273
56.50339245616219
54.91491617221261
105.05417298259545
79.71345818074937
79.13788355893304
28.54379917454746
29.07872015059851
3.483319996554444
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
26.465382265897524
189.23233546411822
51.75559831775029
177.0551169347153
69.00635597203808
22.86896026052175
502.6558505902557
31.392451239062922
3.9476175283636836
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
235.47246112624845
530.5006502845187
554.281797649162
475.0417531326765
434.48526352678095
502.7684375227672
563.349445996515
516.8571907641897
97.02175810447916
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
29.460999179033035
56.463419489745306
94.9316205280749
124.85818748311274
128.12804905075154
57.71259960950407
501.96533431331403
409.03838777239883
75.96165999983414
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
99.45082831880345
15.82284693434315
19.625071835315097
76.96653760837746
94.13149748523671
489.95709654778034
136.69939322862146
40.63695201056313
7.285959332516521
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
192.04342553385595
461.07475212642936
47.3288807238765
62.28555769920229
87.92259636158204
60.720489884482284
525.00382056303
460.7508647271413
108.59021646743598
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
9.843620007580146
30.59607696098953
89.30795038371194
70.18247045882536
80.64955407681533
53.081077040915936
141.38293029452208
62.203128501209754
11.573401436345696
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
