DC
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
231.36276869176524
514.7773086882879
274.4318686673784
87.60244368628486
257.58751742881594
240.27195629935198
145.9790939905522
150.01459141802562
67.09089257253876
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
127.9364012041703
530.078659826003
519.6559139457613
445.4993654109658
408.5106486531217
327.29248256501995
327.8469033061696
443.7668401957288
64.88757847685793
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
8.033139098306323
43.53878291339527
220.01033862333014
279.40629116149137
392.70170927266247
207.46168018035905
236.65907666345512
160.00798505794327
19.78399935310539
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
105.6123917748525
515.278555141219
519.4857163902027
447.7605948428133
412.5711364043563
463.10707057459933
511.1544112569326
454.4916077531583
75.50762655976534
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
217.0125604799651
353.0479426891135
209.47624351780848
243.56502669825437
135.0562623692787
297.0656262376646
84.28515488958176
65.65143047485806
7.5366305508340075
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
173.88503252506558
15.124589287510968
45.95260765198064
73.49141770374128
70.91325634042872
52.654348617168175
26.062430301879026
8.885274757673944
1.2276125738847805
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
9.601492147847868
30.909540509818395
68.88968559162551
139.4468949098601
154.66864104064527
124.42067319599626
95.11333832933276
518.9244652752905
100.96782717592829
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
276.4865039359123
582.6847782457006
589.2934708972919
499.84218294763696
453.6330241813801
521.5961592099226
581.0679353710136
533.7079647236814
118.37363049412285
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
243.72920346099124
134.82851537735158
130.56524780669102
209.23419397220482
230.88225643147712
202.8963282574792
293.47971902858603
156.18459919815112
17.86310584661277
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
15.580077820379794
47.379321866158136
76.44933358300425
137.67344769118085
176.79077442007087
183.55614209474723
52.834054660660044
19.311993477470978
3.41300785342829
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
