DC
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
15.50050767507045
182.12624154171493
322.26833356232873
329.4013701327619
292.54804758042224
245.67052617236615
177.669119376105
48.459885952632675
4.74507453041728
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
159.4916303198589
38.42577862386007
38.53649109341575
65.80315555572217
81.73239067515526
88.90795500299271
63.96847406061141
15.556135497560168
44.21786393193376
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
7.847705435020764
4.343878212352062
40.26144213080115
142.63581777895018
59.21951590998377
118.21830499815921
149.17329365155254
35.737424557624074
3.444067406692841
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
80.78591186144858
140.93429408033845
183.00469317597992
480.5286273236988
439.8409789411645
292.04918678469664
235.5954817236903
515.3108404468215
85.44632140012897
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
19.457451520570864
111.41979934007212
175.62576845823153
174.26264162726832
250.86259902321785
179.7725706577199
132.2689734966225
354.2882141995962
58.64202655479041
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
241.20553763937238
518.1100541369583
542.2694330121875
465.97620699018853
424.6556205977746
489.27837052820786
537.6560482663275
45.910085286828895
6.326035273922812
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
233.98075075500296
513.9424740175888
513.3795080117698
445.2429756661032
411.7665309172182
461.2951513938121
515.7443219108311
476.2634235926974
88.15801938729815
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
229.5490932628229
498.74470181117886
504.65273246382145
434.9835660737011
401.9886580052848
449.7184676797341
497.8793684914558
460.70486307148207
96.59007902599906
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
198.92885353911117
23.126972883557425
61.71965632061875
141.12669280480506
179.44473592173165
166.838892015301
202.91984838083175
73.65682050586551
9.428463328173182
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
235.52989549068207
510.9240251575365
354.16512564188116
442.70076318800443
345.969443686165
224.46971607395642
105.81790907426159
67.92619013861282
12.04659101172577
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
