Predicted Power Output
25270.955
-62543.043
-65873.05
-37509.043
-193827.05
-356829.03
-486303.03
6790185.0
57473090.0
55501004.0
37959940.0
28985346.0
28718992.0
34071496.0
30509414.0
4219233.0
-112803.05
1856.9559
-48029.043
-89705.05
-120153.05
-99887.05
-83429.05
-102207.05
-55507.043
-75401.05
-102777.05
-82705.05
-135033.05
-213847.05
30204.955
7384384.0
47722040.0
38860740.0
42310640.0
39527520.0
43161896.0
21490010.0
5351526.0
6727170.0
26834.955
-72893.05
-31737.045
-94305.05
-99567.05
-57841.043
-48809.043
-109183.05
-127791.05
-77203.05
-120857.05
-85791.05
-96767.05
-216027.05
-406497.03
5389681.0
53594116.0
33840610.0
8860642.0
7276261.0
6520168.0
3912386.0
1365173.0
473932.97
-182929.05
-208839.05
-131725.05
-177719.05
-75795.05
-59991.043
-97283.05
-163487.05
-43861.043
-66019.05
-82113.05
-71405.05
-232163.05
-183795.05
-457287.03
14458394.0
54845570.0
11669200.0
20091966.0
17853016.0
12464644.0
12203727.0
44348904.0
10875476.0
-17579.045
-101473.05
-65649.05
-108039.05
-125069.05
-113715.05
-120303.05
-157903.05
-128817.05
-93561.05
-84747.05
-71455.05
-208799.05
-202439.05
-127571.05
8333339.0
44619148.0
54781690.0
26407248.0
38629830.0
47523996.0
52620140.0
50006416.0
13616796.0
79856.95
-193817.05
-69541.05
-74707.05
-129991.05
-110559.05
-67121.05
-88771.05
-204159.05
-159407.05
-185665.05
-170951.05
-188025.05
-176869.05
-344091.03
7258144.0
16030033.0
23477268.0
30027318.0
26148132.0
23385008.0
18645118.0
13584087.0
1796499.0
-247919.05
-114461.05
-144939.05
-155059.05
-136727.05
-104823.05
-88641.05
-121829.05
-139215.05
-183663.05
-189861.05
-170883.05
-244379.05
-171043.05
-106487.05
13204916.0
51181160.0
28104696.0
28277366.0
17811610.0
23002764.0
23899290.0
11573913.0
15427974.0
-615169.06
-119703.05
-87967.05
-140311.05
-142209.05
-79089.05
-45487.043
-117835.05
-149673.05
-173495.05
-130807.05
-153397.05
-264857.03
-296313.03
45530.957
5618011.0
53144228.0
53027684.0
46499050.0
34972884.0
44950276.0
49581510.0
47144516.0
15016759.0
366792.97
-27397.045
-56781.043
-9501.044
-28335.045
-58785.043
-93879.05
-159475.05
-99437.05
-89643.05
-115537.05
-192005.05
-312147.03
-133951.05
709728.94
6737296.0
39562692.0
25024592.0
17151634.0
11815791.0
45093136.0
29546682.0
29704340.0
5751065.0
63432.957
-132101.05
22256.955
-142925.05
-131441.05
-87141.05
-69223.05
-116505.05
-158065.05
-34239.043
-69287.05
-44723.043
-162613.05
-293813.03
11072.956
2676369.0
8663918.0
7159802.0
12937134.0
17000408.0
10875811.0
5597686.0
2601599.0
1208843.0
-177349.05
-207581.05
-149493.05
-144853.05
-163311.05
-189747.05
-222061.05
-259367.05
-217473.05
-220109.05
-94865.05
-54961.043
-138917.05
-268583.03
-285349.03
5448729.0
49567100.0
28133642.0
32824590.0
33717716.0
39623064.0
37971900.0
34665790.0
19320618.0
-80449.05
-144327.05
-99771.05
-125217.05
-134375.05
-118025.05
-112621.05
-135185.05
-149067.05
-102437.05
-169919.05
-134345.05
-205013.05
-343621.03
-411849.03
