Power Next
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.26374695
0.35326868
0.22020736
0.049411893
0.22983661
0.19722642
0.32324237
0.09094994
0.044886053
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.2615049
0.6159284
0.9083327
0.7342397
0.70597637
0.80128527
0.8900237
0.8101506
0.28380466
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.2990281
0.29098397
0.20296396
0.31202582
0.2923942
0.36736333
0.2291038
0.24628745
0.08383271
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.33233458
0.9086802
0.62119293
0.6377467
0.53267545
0.57509106
0.82978415
0.36801052
0.049212307
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.039910823
0.16429867
0.24170941
0.36328906
0.32432267
0.27250105
0.16814807
0.08382194
0.025826156
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.26103985
0.6922754
0.95758784
0.66809356
0.7930814
0.8924911
1.0000001
0.9528136
0.20088872
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.27261478
0.9402809
0.99099326
0.75310457
0.6740042
0.69196737
0.65709144
0.46662596
0.15471262
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.19479506
0.70099753
0.83456314
0.7029911
0.64565873
0.66606826
0.73969865
0.43842483
0.1692399
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.52301466
0.98077726
0.9915683
0.7835822
0.70185924
0.73371863
0.6017878
0.4922586
0.25982454
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.05079782
0.39963824
0.58860713
0.5761573
0.49712342
0.52867323
0.5254902
0.16559547
0.032001466
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.20975243
0.270758
0.19038907
0.2879951
0.12733951
0.19727276
0.1054384
0.14364135
0.052735314
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.05975339
0.43225896
0.6164657
0.62900186
0.60874355
0.60146976
0.4213534
0.4144327
0.038480043
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.06275086
0.4502805
0.5701196
0.60660803
0.47223598
0.52718526
0.3925416
0.2703399
0.08687417
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.4927616
0.26553077
0.40062317
0.44308317
0.3349576
0.35264432
0.35694084
0.23918419
0.45557654
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.07113899
0.2950102
0.33077708
0.064887434
0.39734212
0.42860907
0.33593723
0.21362948
0.052458987
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.05972241
0.21467404
0.22992605
0.51411766
0.4097187
0.395226
0.13773972
0.30287877
0.1564107
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.10322876
0.67856556
0.7578492
0.5895283
0.36297327
0.24908875
0.27054745
0.7179004
0.50211763
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.1462529
0.25887483
0.4365487
0.27694654
0.43569434
0.26992095
0.16349295
0.1380554
0.13053325
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
