Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,767050,-,-,-,42.01,-93.78,-6,333,-6,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,3.0.6
Year,Month,Day,Hour,Minute,DNI,DHI,GHI,Dew Point,Temperature,Pressure,Relative Humidity,Wind Direction,Wind Speed,Surface Albedo
2009,1,1,0,30,0,0,0,-13,-11,970,76.49,162.4,4.9,0.866
2009,1,1,1,30,0,0,0,-13,-10,970,77.74,162.4,5.1000000000000005,0.866
2009,1,1,2,30,0,0,0,-12,-10,970,80.86,162,5.300000000000001,0.866
2009,1,1,3,30,0,0,0,-12,-9,970,77.64,160.3,5.4,0.866
2009,1,1,4,30,0,0,0,-11,-9,970,80.77,159.4,5.5,0.866
2009,1,1,5,30,0,0,0,-11,-9,970,83.9,160.4,5.5,0.866
2009,1,1,6,30,0,0,0,-10,-8,970,80.49,163.60000000000002,5.4,0.866
2009,1,1,7,30,0,0,0,-10,-8,960,83.72,170.5,5.1000000000000005,0.866
2009,1,1,8,30,11,37,39,-9,-7,960,81.23,179.3,4.800000000000001,0.866
2009,1,1,9,30,149,97,133,-8,-6,960,79.88,187.9,4.4,0.866
2009,1,1,10,30,190,145,211,-7,-4,960,73.96000000000001,203.10000000000002,4.5,0.866
2009,1,1,11,30,477,135,329,-6,-2,960,65.16,236.20000000000002,4.5,0.866
2009,1,1,12,30,77,181,214,-5,0,960,66.07000000000001,261.40000000000003,3.8000000000000003,0.866
2009,1,1,13,30,414,138,300,-4,0,960,71.85000000000001,277.6,3.2,0.866
2009,1,1,14,30,592,77,264,-3,0,960,77.57000000000001,290.5,2.7,0.866
2009,1,1,15,30,409,59,141,-2,-1,960,88.85000000000001,292.1,2,0.866
2009,1,1,16,30,148,20,28,-3,-2,960,89.5,285.40000000000003,1.9000000000000001,0.866
2009,1,1,17,30,0,0,0,-3,-3,960,92.82000000000001,281.90000000000003,2.3000000000000003,0.866
2009,1,1,18,30,0,0,0,-3,-4,970,93.36,280.40000000000003,2.6,0.866
2009,1,1,19,30,0,0,0,-4,-4,960,100,278.2,2.9000000000000004,0.866
2009,1,1,20,30,0,0,0,-4,-4,960,100,274.1,3.1,0.866
2009,1,1,21,30,0,0,0,-3,-3,960,97.59,270.6,3.6,0.866
2009,1,1,22,30,0,0,0,-3,-3,960,99.25,268.90000000000003,4.1000000000000005,0.866
2009,1,1,23,30,0,0,0,-3,-3,970,96.83,271.5,4.5,0.866
2009,1,2,0,30,0,0,0,-4,-3,970,92.71000000000001,283.6,4.5,0.866
2009,1,2,1,30,0,0,0,-4,-4,970,95.17,303.7,4.4,0.866
2009,1,2,2,30,0,0,0,-6,-5,970,85.92,325.20000000000005,4.5,0.866
2009,1,2,3,30,0,0,0,-8,-6,970,78.41,335.90000000000003,4.2,0.866
2009,1,2,4,30,0,0,0,-10,-6,970,71.88,342.70000000000005,3.8000000000000003,0.866
2009,1,2,5,30,0,0,0,-12,-7,970,67.03,353.90000000000003,3.7,0.866
2009,1,2,6,30,0,0,0,-13,-8,970,64.87,6.6000000000000005,3.6,0.866
2009,1,2,7,30,0,0,0,-14,-9,970,61.02,14.200000000000001,3.4000000000000004,0.866
2009,1,2,8,30,430,36,83,-14,-8,970,55.620000000000005,18.6,3.1,0.866
2009,1,2,9,30,450,72,183,-14,-7,970,52.81,24.8,2.7,0.866
2009,1,2,10,30,794,76,353,-13,-5,970,52.46,39.900000000000006,2.3000000000000003,0.866
2009,1,2,11,30,850,82,430,-12,-4,970,53.68,65.8,2.4000000000000004,0.866
2009,1,2,12,30,630,107,374,-10,-3,970,54.910000000000004,73.3,2.8000000000000003,0.866
2009,1,2,13,30,678,85,352,-9,-3,970,54.9,80.4,3.2,0.866
2009,1,2,14,30,734,79,312,-9,-3,970,57.61,97.10000000000001,3.4000000000000004,0.866
2009,1,2,15,30,601,57,178,-8,-3,970,63.78,106.7,3.2,0.866
2009,1,2,16,30,248,22,36,-8,-4,970,69.29,105.9,3.3000000000000003,0.866
2009,1,2,17,30,0,0,0,-9,-5,970,72.37,103.9,4,0.866
2009,1,2,18,30,0,0,0,-9,-6,970,71.11,105.60000000000001,4.4,0.866
2009,1,2,19,30,0,0,0,-9,-6,970,75.85000000000001,107.9,4.5,0.866
2009,1,2,20,30,0,0,0,-9,-6,970,75.48,110.10000000000001,4.6000000000000005,0.866
2009,1,2,21,30,0,0,0,-9,-7,970,75.63,111,4.6000000000000005,0.866
2009,1,2,22,30,0,0,0,-9,-7,970,81.81,110.10000000000001,4.9,0.866
2009,1,2,23,30,0,0,0,-9,-7,970,81.48,108.5,5.1000000000000005,0.866
2009,1,3,0,30,0,0,0,-9,-7,960,80.85000000000001,107.2,5.4,0.866
2009,1,3,1,30,0,0,0,-9,-7,960,80.28,106.60000000000001,5.5,0.866
2009,1,3,2,30,0,0,0,-9,-7,960,79.96000000000001,105.7,5.6000000000000005,0.866
2009,1,3,3,30,0,0,0,-9,-7,960,79.91,104.10000000000001,5.6000000000000005,0.866
2009,1,3,4,30,0,0,0,-9,-6,960,74.86,103.80000000000001,6,0.866
2009,1,3,5,30,0,0,0,-8,-5,960,76.07000000000001,111.7,6.2,0.866
2009,1,3,6,30,0,0,0,-7,-4,960,78.62,114.80000000000001,6.2,0.866
2009,1,3,7,30,0,0,0,-6,-4,960,82.14,115.30000000000001,6.300000000000001,0.866
2009,1,3,8,30,264,46,75,-6,-3,960,78.61,114.9,6.300000000000001,0.866
2009,1,3,9,30,485,94,213,-5,-3,960,82.34,115.4,6.1000000000000005,0.866
2009,1,3,10,30,603,122,333,-4,-2,960,80.91,115,5.9,0.866
2009,1,3,11,30,675,131,408,-4,-1,960,79.75,113,5.5,0.866
2009,1,3,12,30,649,146,422,-3,-1,960,84.39,110.4,4.800000000000001,0.866
2009,1,3,13,30,599,144,381,-2,-1,960,82.48,107.4,3.9000000000000004,0.866
2009,1,3,14,30,535,121,292,-2,-1,960,85.65,104.4,2.7,0.866
2009,1,3,15,30,0,10,10,-1,-1,960,88.31,102.9,1.4000000000000001,0.866
2009,1,3,16,30,0,1,1,-1,-1,960,95.67,63,1.1,0.866
2009,1,3,17,30,0,0,0,-1,-1,960,94.21000000000001,1.2000000000000002,2.3000000000000003,0.866
2009,1,3,18,30,0,0,0,-2,-1,960,90.43,340.8,4.1000000000000005,0.866
2009,1,3,19,30,0,0,0,-3,-2,960,90.74,330.5,5.6000000000000005,0.866
2009,1,3,20,30,0,0,0,-4,-3,970,90.09,325.20000000000005,6.7,0.866
2009,1,3,21,30,0,0,0,-5,-4,970,88.44,324.5,7.800000000000001,0.866
2009,1,3,22,30,0,0,0,-7,-6,970,89.69,325,8.6,0.866
2009,1,3,23,30,0,0,0,-10,-8,970,78.8,324.70000000000005,8.9,0.866
2009,1,4,0,30,0,0,0,-12,-9,970,70.47,325.1,8.9,0.866
