Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,767050,-,-,-,42.01,-93.78,-6,333,-6,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,3.0.6
Year,Month,Day,Hour,Minute,DNI,DHI,GHI,Dew Point,Temperature,Pressure,Relative Humidity,Wind Direction,Wind Speed,Surface Albedo
2003,1,1,0,30,0,0,0,-6,-2,970,66.44,71.3,3.2,0.149
2003,1,1,1,30,0,0,0,-6,-2,970,72.21000000000001,79.60000000000001,3.2,0.149
2003,1,1,2,30,0,0,0,-6,-2,970,72.69,76,3.1,0.149
2003,1,1,3,30,0,0,0,-6,-2,970,71.87,65.8,3.2,0.149
2003,1,1,4,30,0,0,0,-6,-3,970,69.48,60.300000000000004,3.5,0.149
2003,1,1,5,30,0,0,0,-7,-3,970,71.60000000000001,59.800000000000004,3.6,0.149
2003,1,1,6,30,0,0,0,-7,-4,970,69.7,59.7,3.6,0.149
2003,1,1,7,30,0,0,0,-7,-4,970,73.76,57,3.8000000000000003,0.149
2003,1,1,8,30,0,26,26,-8,-3,970,66.31,58.900000000000006,4.2,0.149
2003,1,1,9,30,188,95,141,-8,-2,970,59.54,66.8,4.3,0.149
2003,1,1,10,30,115,146,186,-9,-1,970,54.39,70.2,4,0.149
2003,1,1,11,30,78,173,205,-9,-1,970,54.26,64.5,3.7,0.149
2003,1,1,12,30,82,181,216,-9,-1,970,50.09,53,3.7,0.149
2003,1,1,13,30,10,142,146,-9,-1,970,50.61,41.900000000000006,4,0.149
2003,1,1,14,30,66,127,148,-8,-1,970,54.81,35.5,4.3,0.149
2003,1,1,15,30,76,76,91,-8,-1,970,55.14,32.6,4.3,0.149
2003,1,1,16,30,0,17,17,-8,-2,970,60.28,30.900000000000002,4.2,0.149
2003,1,1,17,30,0,0,0,-8,-3,980,65.36,30.3,4.3,0.149
2003,1,1,18,30,0,0,0,-8,-3,980,64.2,32.800000000000004,4.3,0.149
2003,1,1,19,30,0,0,0,-9,-4,980,67.5,35.5,4.1000000000000005,0.149
2003,1,1,20,30,0,0,0,-9,-4,980,67.08,35.2,3.8000000000000003,0.149
2003,1,1,21,30,0,0,0,-9,-4,980,67.99,34.1,3.6,0.149
2003,1,1,22,30,0,0,0,-8,-5,980,69.83,33.800000000000004,3.4000000000000004,0.149
2003,1,1,23,30,0,0,0,-8,-5,980,77.75,33.5,3.2,0.149
2003,1,2,0,30,0,0,0,-7,-5,980,79.86,29.400000000000002,3,0.149
2003,1,2,1,30,0,0,0,-7,-5,980,81.52,23.900000000000002,3,0.149
2003,1,2,2,30,0,0,0,-7,-5,980,82.83,21.3,3,0.149
2003,1,2,3,30,0,0,0,-7,-5,980,83.48,21,2.9000000000000004,0.149
2003,1,2,4,30,0,0,0,-7,-5,980,83.38,19.1,2.9000000000000004,0.149
2003,1,2,5,30,0,0,0,-7,-5,980,82.84,15.200000000000001,3,0.149
2003,1,2,6,30,0,0,0,-7,-5,980,81.69,11.700000000000001,3.1,0.149
2003,1,2,7,30,0,0,0,-7,-5,980,80.37,6.7,3.4000000000000004,0.149
2003,1,2,8,30,224,37,61,-7,-4,980,74.03,4,3.8000000000000003,0.149
2003,1,2,9,30,178,95,139,-7,-3,980,68.59,9.9,4,0.149
2003,1,2,10,30,394,121,258,-7,-2,980,64.58,14.9,4.1000000000000005,0.149
2003,1,2,11,30,146,178,237,-7,-1,980,60.39,12.600000000000001,4.1000000000000005,0.149
2003,1,2,12,30,588,117,366,-7,0,980,56.35,10.200000000000001,4.1000000000000005,0.149
2003,1,2,13,30,848,67,399,-7,0,970,56.78,10.5,4.1000000000000005,0.149
2003,1,2,14,30,799,58,310,-7,0,980,57.01,10,3.9000000000000004,0.149
2003,1,2,15,30,674,44,179,-7,-1,980,61.34,6.5,2.8000000000000003,0.149
2003,1,2,16,30,346,19,37,-6,-3,980,74.65,2.2,1.7000000000000002,0.149
2003,1,2,17,30,0,0,0,-7,-4,980,76.98,0.6000000000000001,1.6,0.149
2003,1,2,18,30,0,0,0,-7,-5,980,79.55,2,1.6,0.149
2003,1,2,19,30,0,0,0,-8,-6,980,83.46000000000001,1.3,1.6,0.149
2003,1,2,20,30,0,0,0,-8,-6,980,82.01,1,1.7000000000000002,0.149
2003,1,2,21,30,0,0,0,-8,-7,980,86.83,2.4000000000000004,1.6,0.149
2003,1,2,22,30,0,0,0,-9,-8,980,84.89,2.8000000000000003,1.5,0.149
2003,1,2,23,30,0,0,0,-9,-8,980,89.54,4,1.4000000000000001,0.149
2003,1,3,0,30,0,0,0,-9,-9,980,87.59,5.300000000000001,1.2000000000000002,0.149
2003,1,3,1,30,0,0,0,-9,-9,980,93.26,358.8,1.1,0.149
2003,1,3,2,30,0,0,0,-10,-9,980,92.39,344.90000000000003,1.1,0.149
2003,1,3,3,30,0,0,0,-10,-9,980,92.05,329.1,1.1,0.149
2003,1,3,4,30,0,0,0,-9,-10,980,92.47,323.3,1.1,0.149
2003,1,3,5,30,0,0,0,-9,-10,980,93.25,317.5,1,0.149
2003,1,3,6,30,0,0,0,-9,-9,980,94.04,312,0.9,0.149
2003,1,3,7,30,0,0,0,-9,-8,980,87.68,287.7,0.9,0.149
2003,1,3,8,30,211,37,60,-9,-7,980,82.19,256,1.4000000000000001,0.149
2003,1,3,9,30,120,97,127,-8,-5,980,74.21000000000001,228.9,1.9000000000000001,0.149
2003,1,3,10,30,827,60,349,-8,-2,970,63.440000000000005,204.4,2.5,0.149
2003,1,3,11,30,867,66,421,-7,0,970,57.02,197.10000000000002,3.1,0.149
2003,1,3,12,30,866,69,437,-6,0,970,59.35,191.60000000000002,3.5,0.149
2003,1,3,13,30,841,67,398,-6,0,970,58.07,191.4,3.6,0.149
2003,1,3,14,30,772,61,306,-5,1,970,61.51,192.4,3.3000000000000003,0.149
2003,1,3,15,30,626,48,175,-4,0,970,71.33,189.60000000000002,2.4000000000000004,0.149
2003,1,3,16,30,283,20,36,-4,-1,970,78.93,179.4,1.9000000000000001,0.149
