Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,767050,-,-,-,42.01,-93.78,-6,333,-6,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,3.0.6
Year,Month,Day,Hour,Minute,DNI,DHI,GHI,Dew Point,Temperature,Pressure,Relative Humidity,Wind Direction,Wind Speed,Surface Albedo
2010,1,1,0,30,0,0,0,-18,-16,980,78.88,325.5,3.4000000000000004,0.866
2010,1,1,1,30,0,0,0,-19,-17,980,74.95,327.70000000000005,3.3000000000000003,0.866
2010,1,1,2,30,0,0,0,-19,-17,980,77.54,328.5,3.3000000000000003,0.866
2010,1,1,3,30,0,0,0,-20,-18,980,73.95,329.1,3.1,0.866
2010,1,1,4,30,0,0,0,-21,-18,980,77.23,328.6,3,0.866
2010,1,1,5,30,0,0,0,-21,-18,980,76.88,324.40000000000003,3.2,0.866
2010,1,1,6,30,0,0,0,-20,-18,980,78.51,318,3.2,0.866
2010,1,1,7,30,0,0,0,-20,-17,990,73.39,312,3.3000000000000003,0.866
2010,1,1,8,30,407,40,84,-20,-17,990,69.77,310.40000000000003,3.7,0.866
2010,1,1,9,30,660,71,233,-19,-16,990,68.94,312.70000000000005,4.4,0.866
2010,1,1,10,30,0,62,62,-18,-15,990,73.96000000000001,324.20000000000005,5.1000000000000005,0.866
2010,1,1,11,30,0,44,44,-17,-14,990,72.56,327.6,5.5,0.866
2010,1,1,12,30,909,79,463,-17,-14,990,70.59,328.3,5.6000000000000005,0.866
2010,1,1,13,30,901,73,425,-16,-14,990,72.63,328.6,5.6000000000000005,0.866
2010,1,1,14,30,854,64,332,-16,-14,990,72.59,330.3,5.5,0.866
2010,1,1,15,30,733,48,193,-17,-14,990,77.55,332.40000000000003,4.9,0.866
2010,1,1,16,30,393,19,40,-17,-15,990,80.38,333,4,0.866
2010,1,1,17,30,0,0,0,-18,-16,990,78.54,333,3.6,0.866
2010,1,1,18,30,0,0,0,-19,-17,990,78.12,335.5,3.6,0.866
2010,1,1,19,30,0,0,0,-20,-18,990,80.02,335.20000000000005,3.8000000000000003,0.866
2010,1,1,20,30,0,0,0,-21,-18,990,75.38,332,4,0.866
2010,1,1,21,30,0,0,0,-21,-19,990,78.13,328.70000000000005,4.1000000000000005,0.866
2010,1,1,22,30,0,0,0,-22,-20,990,73.18,326.6,4,0.866
2010,1,1,23,30,0,0,0,-23,-22,990,78.83,326.8,3.6,0.866
2010,1,2,0,30,0,0,0,-25,-24,990,79.17,326.1,3,0.866
2010,1,2,1,30,0,0,0,-27,-25,990,76.31,328,2.9000000000000004,0.866
2010,1,2,2,30,0,0,0,-29,-26,990,71.79,331.1,2.9000000000000004,0.866
2010,1,2,3,30,0,0,0,-30,-28,990,76.4,337.40000000000003,2.7,0.866
2010,1,2,4,30,0,0,0,-32,-30,990,79.75,347.1,2.3000000000000003,0.866
2010,1,2,5,30,0,0,0,-34,-32,990,79.7,356.70000000000005,1.9000000000000001,0.866
2010,1,2,6,30,0,0,0,-36,-34,990,77.24,2.4000000000000004,1.5,0.866
2010,1,2,7,30,0,0,0,-38,-35,990,69.03,1.8,1.3,0.866
2010,1,2,8,30,0,9,9,-39,-33,990,53.81,359.70000000000005,1.7000000000000002,0.866
2010,1,2,9,30,806,56,254,-36,-31,990,53.61,359.8,2.3000000000000003,0.866
2010,1,2,10,30,899,70,383,-33,-28,990,58.88,0.8,2.1,0.866
2010,1,2,11,30,938,77,460,-30,-25,990,60.65,2.8000000000000003,1.7000000000000002,0.866
2010,1,2,12,30,943,78,478,-27,-22,990,62.370000000000005,7.7,1.6,0.866
2010,1,2,13,30,916,75,434,-25,-20,990,63.5,18.7,1.7000000000000002,0.866
2010,1,2,14,30,0,96,96,-24,-20,990,69.86,26.700000000000003,1.8,0.866
2010,1,2,15,30,103,77,98,-23,-21,990,72.05,30.6,1.3,0.866
2010,1,2,16,30,339,21,39,-24,-23,990,77.56,30.200000000000003,1.1,0.866
2010,1,2,17,30,0,0,0,-27,-24,990,75.61,29.8,1.3,0.866
2010,1,2,18,30,0,0,0,-27,-24,990,70.5,32.6,1.4000000000000001,0.866
2010,1,2,19,30,0,0,0,-27,-24,990,66.18,37.300000000000004,1.5,0.866
2010,1,2,20,30,0,0,0,-26,-23,990,71.60000000000001,42.7,1.6,0.866
2010,1,2,21,30,0,0,0,-25,-22,990,70.24,49.7,1.7000000000000002,0.866
2010,1,2,22,30,0,0,0,-25,-22,990,73.01,58.1,1.6,0.866
2010,1,2,23,30,0,0,0,-25,-22,990,73.84,64.8,1.5,0.866
2010,1,3,0,30,0,0,0,-25,-22,990,73.7,68.9,1.4000000000000001,0.866
2010,1,3,1,30,0,0,0,-25,-22,990,73.71000000000001,69.7,1.4000000000000001,0.866
2010,1,3,2,30,0,0,0,-25,-22,990,74.41,67.7,1.4000000000000001,0.866
2010,1,3,3,30,0,0,0,-25,-22,990,75.3,62.400000000000006,1.6,0.866
2010,1,3,4,30,0,0,0,-25,-22,990,75.78,54.800000000000004,1.9000000000000001,0.866
2010,1,3,5,30,0,0,0,-25,-22,990,75.64,47.900000000000006,2,0.866
2010,1,3,6,30,0,0,0,-25,-22,990,74.73,42.1,1.9000000000000001,0.866
2010,1,3,7,30,0,0,0,-25,-22,990,72.25,36.4,2,0.866
2010,1,3,8,30,0,6,6,-25,-21,990,65.07000000000001,31,2.4000000000000004,0.866
2010,1,3,9,30,0,18,18,-24,-20,990,65.32000000000001,31.900000000000002,2.5,0.866
2010,1,3,10,30,0,47,47,-23,-19,990,70.61,33.7,2.4000000000000004,0.866
