Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,767050,-,-,-,42.01,-93.78,-6,333,-6,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,3.0.6
Year,Month,Day,Hour,Minute,DNI,DHI,GHI,Dew Point,Temperature,Pressure,Relative Humidity,Wind Direction,Wind Speed,Surface Albedo
2005,1,1,0,30,0,0,0,-10,-3,980,56.160000000000004,48.400000000000006,4.3,0.137
2005,1,1,1,30,0,0,0,-10,-3,980,55.43,58.300000000000004,4.3,0.137
2005,1,1,2,30,0,0,0,-10,-3,980,55.63,68.60000000000001,4.4,0.137
2005,1,1,3,30,0,0,0,-10,-3,980,56.78,76.9,4.6000000000000005,0.137
2005,1,1,4,30,0,0,0,-9,-3,980,58.550000000000004,79.4,4.6000000000000005,0.137
2005,1,1,5,30,0,0,0,-9,-3,980,61.4,89.2,4.7,0.137
2005,1,1,6,30,0,0,0,-8,-3,980,67.85,100.5,5.4,0.137
2005,1,1,7,30,0,0,0,-7,-3,980,71.98,92.5,6,0.137
2005,1,1,8,30,0,7,7,-6,-3,980,68.77,92.4,6.300000000000001,0.137
2005,1,1,9,30,0,61,61,-6,-2,980,71.08,97.60000000000001,6.7,0.137
2005,1,1,10,30,0,97,97,-6,-1,980,68.73,103.10000000000001,6.9,0.137
2005,1,1,11,30,0,49,49,-5,0,980,66.88,109.30000000000001,7,0.137
2005,1,1,12,30,0,109,109,-4,0,980,69.47,114.5,7.1000000000000005,0.137
2005,1,1,13,30,0,69,69,-4,0,980,72.08,117.80000000000001,7,0.137
2005,1,1,14,30,0,67,67,-3,0,970,75.62,123,6.6000000000000005,0.137
2005,1,1,15,30,118,76,100,-2,0,970,80.38,129.8,6.2,0.137
2005,1,1,16,30,0,18,18,-2,0,970,84.51,137,6.1000000000000005,0.137
2005,1,1,17,30,0,0,0,-1,0,970,90.02,142.1,6.1000000000000005,0.137
2005,1,1,18,30,0,0,0,0,0,970,90.5,147.9,6.1000000000000005,0.137
2005,1,1,19,30,0,0,0,0,1,970,97.2,154.60000000000002,5.2,0.137
2005,1,1,20,30,0,0,0,1,1,970,100,162.4,3,0.137
2005,1,1,21,30,0,0,0,1,1,970,100,188.3,1.7000000000000002,0.137
2005,1,1,22,30,0,0,0,1,0,970,100,293.40000000000003,3,0.137
2005,1,1,23,30,0,0,0,0,0,970,100,309.20000000000005,4.5,0.137
2005,1,2,0,30,0,0,0,0,0,970,93.77,311.5,4.7,0.137
2005,1,2,1,30,0,0,0,-2,-2,980,96.82000000000001,310.70000000000005,4.800000000000001,0.137
2005,1,2,2,30,0,0,0,-4,-3,980,90.75,314.8,4.9,0.137
2005,1,2,3,30,0,0,0,-6,-4,980,85.24,321.3,4.9,0.137
2005,1,2,4,30,0,0,0,-7,-5,980,82.67,327.3,4.9,0.137
2005,1,2,5,30,0,0,0,-8,-5,980,74.84,333.5,4.800000000000001,0.137
2005,1,2,6,30,0,0,0,-9,-6,980,68.83,340.90000000000003,4.7,0.137
2005,1,2,7,30,0,0,0,-10,-5,980,65.32000000000001,347.1,4.7,0.137
2005,1,2,8,30,0,27,27,-10,-4,980,59.21,352,4.7,0.137
2005,1,2,9,30,184,95,140,-10,-3,980,55.35,356.20000000000005,4.5,0.137
2005,1,2,10,30,485,107,276,-10,-2,980,52.42,357.90000000000003,4.1000000000000005,0.137
2005,1,2,11,30,507,128,336,-10,-1,980,46.76,356.90000000000003,3.7,0.137
2005,1,2,12,30,343,166,311,-9,0,980,48.52,355.90000000000003,3.5,0.137
2005,1,2,13,30,496,123,319,-9,0,980,49.51,358.90000000000003,3.4000000000000004,0.137
2005,1,2,14,30,255,123,204,-9,0,980,50.21,2.3000000000000003,3.2,0.137
2005,1,2,15,30,394,61,140,-9,-1,980,50.58,6.4,2.7,0.137
2005,1,2,16,30,105,22,28,-8,-2,980,55.84,9.600000000000001,2.5,0.137
2005,1,2,17,30,0,0,0,-8,-2,980,60.21,12.3,2.9000000000000004,0.137
2005,1,2,18,30,0,0,0,-8,-2,980,59.42,15.8,3.4000000000000004,0.137
2005,1,2,19,30,0,0,0,-9,-3,980,61.050000000000004,22,3.8000000000000003,0.137
2005,1,2,20,30,0,0,0,-10,-3,980,58.17,26.8,4,0.137
2005,1,2,21,30,0,0,0,-10,-3,980,56.14,31.200000000000003,3.9000000000000004,0.137
2005,1,2,22,30,0,0,0,-10,-4,980,54.54,35.4,3.8000000000000003,0.137
2005,1,2,23,30,0,0,0,-11,-4,980,57.54,36.4,3.9000000000000004,0.137
2005,1,3,0,30,0,0,0,-11,-4,980,56.300000000000004,34.2,4.3,0.137
2005,1,3,1,30,0,0,0,-11,-4,980,54.84,30.700000000000003,4.6000000000000005,0.137
2005,1,3,2,30,0,0,0,-12,-5,980,53.35,29.3,4.7,0.137
2005,1,3,3,30,0,0,0,-12,-5,980,52.54,31.900000000000002,4.9,0.137
2005,1,3,4,30,0,0,0,-12,-5,980,56.39,33,5.300000000000001,0.137
2005,1,3,5,30,0,0,0,-12,-5,980,56.39,30.200000000000003,5.5,0.137
2005,1,3,6,30,0,0,0,-12,-5,980,57.63,29.900000000000002,5.300000000000001,0.137
2005,1,3,7,30,0,0,0,-11,-5,980,59.94,32.7,5.300000000000001,0.137
2005,1,3,8,30,0,16,16,-11,-6,980,60.83,32.5,5.5,0.137
2005,1,3,9,30,0,12,12,-11,-5,980,59.85,32.9,5.5,0.137
2005,1,3,10,30,0,64,64,-11,-5,980,54.57,33.6,5.2,0.137
2005,1,3,11,30,15,153,159,-11,-4,980,54.27,34.6,4.800000000000001,0.137
2005,1,3,12,30,0,114,114,-11,-4,980,50.730000000000004,32.9,4.5,0.137
2005,1,3,13,30,688,100,372,-11,-3,980,51.24,31.8,4.2,0.137
2005,1,3,14,30,622,88,286,-11,-3,980,51.910000000000004,32.300000000000004,3.9000000000000004,0.137
2005,1,3,15,30,477,65,163,-11,-3,980,52.57,31.200000000000003,3.6,0.137
2005,1,3,16,30,155,24,33,-11,-4,980,53.31,28.3,3.4000000000000004,0.137
2005,1,3,17,30,0,0,0,-10,-4,980,58.68,24.8,3.3000000000000003,0.137
2005,1,3,18,30,0,0,0,-10,-4,980,59.85,22.8,3.1,0.137
2005,1,3,19,30,0,0,0,-10,-4,980,60.5,23.400000000000002,2.8000000000000003,0.137
2005,1,3,20,30,0,0,0,-10,-4,980,61,28.700000000000003,2.5,0.137
2005,1,3,21,30,0,0,0,-10,-4,980,61.550000000000004,31.5,2.1,0.137
2005,1,3,22,30,0,0,0,-10,-5,980,61.93,29.3,2,0.137
2005,1,3,23,30,0,0,0,-10,-5,980,62.71,22.1,2,0.137
2005,1,4,0,30,0,0,0,-9,-5,980,63.09,11.4,2.1,0.137
2005,1,4,1,30,0,0,0,-9,-5,980,63.53,3.1,2.5,0.137
2005,1,4,2,30,0,0,0,-9,-5,980,68.85000000000001,5.300000000000001,2.9000000000000004,0.137
2005,1,4,3,30,0,0,0,-9,-5,980,68.65,4.5,3.4000000000000004,0.137
2005,1,4,4,30,0,0,0,-10,-5,980,67.92,4.3,3.7,0.137
2005,1,4,5,30,0,0,0,-10,-6,980,67.05,11.5,3.9000000000000004,0.137
2005,1,4,6,30,0,0,0,-10,-6,980,71.21000000000001,17.6,4,0.137
2005,1,4,7,30,0,0,0,-10,-6,980,69.74,14.9,4.3,0.137
2005,1,4,8,30,0,13,13,-10,-6,980,67.94,16.2,4.800000000000001,0.137
2005,1,4,9,30,0,75,75,-11,-5,980,61.89,23.900000000000002,5.2,0.137
2005,1,4,10,30,0,78,78,-11,-4,980,57.74,26.8,5.4,0.137
2005,1,4,11,30,0,126,126,-10,-4,980,54.88,25.900000000000002,5,0.137
2005,1,4,12,30,0,90,90,-10,-3,980,56.660000000000004,29.200000000000003,5,0.137
2005,1,4,13,30,0,102,102,-10,-3,980,58.32,37.7,5.6000000000000005,0.137
