Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,767050,-,-,-,42.01,-93.78,-6,333,-6,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,3.2.0
Year,Month,Day,Hour,Minute,DNI,DHI,GHI,Dew Point,Temperature,Pressure,Relative Humidity,Wind Direction,Wind Speed,Surface Albedo
2020,1,1,0,30,0,0,0,-7.1000000000000005,-7.1000000000000005,970,100,230,2.5,0.87
2020,1,1,1,30,0,0,0,-6.800000000000001,-6.800000000000001,970,100,225,2.9000000000000004,0.87
2020,1,1,2,30,0,0,0,-6.300000000000001,-6.300000000000001,969,100,220,3.5,0.87
2020,1,1,3,30,0,0,0,-6.2,-6.1000000000000005,968,99.35000000000001,214,4,0.87
2020,1,1,4,30,0,0,0,-6.300000000000001,-5.9,966,96.99000000000001,208,4.2,0.87
2020,1,1,5,30,0,0,0,-6.300000000000001,-5.9,966,96.76,204,4.3,0.87
2020,1,1,6,30,0,0,0,-6.4,-5.800000000000001,965,95.82000000000001,200,4.6000000000000005,0.87
2020,1,1,7,30,0,0,0,-6.300000000000001,-5.1000000000000005,964,91,196,5.1000000000000005,0.87
2020,1,1,8,30,569,30,94,-6,-3.7,963,84.07000000000001,193,5.5,0.87
2020,1,1,9,30,780,47,240,-5,-1.7000000000000002,963,78.35000000000001,189,5.300000000000001,0.87
2020,1,1,10,30,542,95,284,-3.6,0.2,962,75.69,186,5.2,0.87
2020,1,1,11,30,290,158,276,-2.2,1.7000000000000002,960,75.24,184,5.2,0.87
2020,1,1,12,30,360,130,282,-1,3.2,958,74.02,188,5.4,0.87
2020,1,1,13,30,504,119,316,-0.1,4.4,957,72.81,197,5.4,0.87
2020,1,1,14,30,579,76,258,0.7000000000000001,4.5,957,76.13,204,4.7,0.87
2020,1,1,15,30,8,62,64,1.1,3.2,957,85.97,208,3.8000000000000003,0.87
2020,1,1,16,30,33,19,21,0.7000000000000001,1.7000000000000002,957,93.14,210,3.3000000000000003,0.87
2020,1,1,17,30,0,0,0,0.7000000000000001,1.2000000000000002,957,96.21000000000001,210,3.2,0.87
2020,1,1,18,30,0,0,0,0.8,1.3,957,96.17,212,3.6,0.14
2020,1,1,19,30,0,0,0,0.8,1.6,957,94.68,215,3.8000000000000003,0.14
2020,1,1,20,30,0,0,0,0.9,1.7000000000000002,957,94.68,217,3.8000000000000003,0.14
