Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,767050,-,-,-,42.01,-93.78,-6,333,-6,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,3.1.1
Year,Month,Day,Hour,Minute,DNI,DHI,GHI,Dew Point,Temperature,Pressure,Relative Humidity,Wind Direction,Wind Speed,Surface Albedo
2019,1,1,0,30,0,0,0,-10.600000000000001,-7.6000000000000005,985,79.19,339,5.9,0.32
2019,1,1,1,30,0,0,0,-11.5,-8.3,986,77.67,342,5.800000000000001,0.32
2019,1,1,2,30,0,0,0,-12.5,-9.1,986,76.54,344,5.5,0.32
2019,1,1,3,30,0,0,0,-13.3,-9.9,987,75.89,344,5.300000000000001,0.32
2019,1,1,4,30,0,0,0,-14.4,-10.5,988,73.33,343,5.300000000000001,0.32
2019,1,1,5,30,0,0,0,-15.3,-11.200000000000001,989,71.84,344,5.1000000000000005,0.32
2019,1,1,6,30,0,0,0,-16.1,-11.8,990,70.45,345,4.800000000000001,0.32
2019,1,1,7,30,0,0,0,-16.8,-12.3,990,69.41,346,4.4,0.32
2019,1,1,8,30,139,39,55,-17.1,-12.3,991,67.62,345,4.2,0.32
2019,1,1,9,30,178,95,139,-17,-11.8,991,65.43,343,4.1000000000000005,0.32
2019,1,1,10,30,276,133,229,-16.5,-11.200000000000001,991,64.97,340,3.8000000000000003,0.32
2019,1,1,11,30,358,154,300,-15.8,-10.5,990,64.9,337,3.7,0.32
2019,1,1,12,30,566,119,358,-15.200000000000001,-10,990,65.76,335,3.5,0.32
2019,1,1,13,30,526,113,319,-14.700000000000001,-9.700000000000001,989,66.69,335,3.2,0.32
2019,1,1,14,30,423,101,234,-14.600000000000001,-9.9,989,68.75,335,2.7,0.32
2019,1,1,15,30,250,69,119,-14.5,-10.3,989,71.22,334,2.3000000000000003,0.32
2019,1,1,16,30,57,18,21,-15,-11,989,72.56,333,2.1,0.32
2019,1,1,17,30,0,0,0,-15.3,-11.3,989,72.36,332,2,0.32
2019,1,1,18,30,0,0,0,-15.3,-11.8,989,75.38,325,1.4000000000000001,0.32
2019,1,1,19,30,0,0,0,-15,-12.4,988,81.08,316,1,0.32
2019,1,1,20,30,0,0,0,-15.100000000000001,-12.8,987,83.16,301,0.9,0.32
2019,1,1,21,30,0,0,0,-15.3,-13.100000000000001,987,83.53,285,1,0.32
2019,1,1,22,30,0,0,0,-15.600000000000001,-13.3,986,83.12,270,1,0.32
2019,1,1,23,30,0,0,0,-15.700000000000001,-13.4,986,82.77,250,1.2000000000000002,0.32
2019,1,2,0,30,0,0,0,-15.9,-13.4,985,81.39,233,1.7000000000000002,0.32
2019,1,2,1,30,0,0,0,-16,-13.200000000000001,985,79.46000000000001,225,2.3000000000000003,0.32
2019,1,2,2,30,0,0,0,-15.700000000000001,-12.8,984,78.76,221,2.5,0.32
2019,1,2,3,30,0,0,0,-15.3,-12.700000000000001,983,81.03,218,2.3000000000000003,0.32
2019,1,2,4,30,0,0,0,-15.100000000000001,-12.9,982,83.55,215,2.1,0.32
2019,1,2,5,30,0,0,0,-15.200000000000001,-12.9,981,83.16,213,2.3000000000000003,0.32
2019,1,2,6,30,0,0,0,-15.200000000000001,-12.700000000000001,982,81.85000000000001,210,2.7,0.32
2019,1,2,7,30,0,0,0,-15.100000000000001,-11.9,982,77.02,209,3.5,0.32
2019,1,2,8,30,389,31,75,-14.4,-10,982,70.48,210,4.6000000000000005,0.32
2019,1,2,9,30,743,48,232,-13.3,-7.800000000000001,981,64.59,219,5.7,0.32
2019,1,2,10,30,889,49,359,-12.8,-5.800000000000001,979,57.67,229,6.300000000000001,0.32
2019,1,2,11,30,930,52,433,-11.600000000000001,-4.1000000000000005,978,55.85,235,6.4,0.32
2019,1,2,12,30,939,54,452,-10.3,-2.7,977,55.82,241,6.2,0.32
2019,1,2,13,30,911,51,409,-9.200000000000001,-1.9000000000000001,976,57.57,246,5.6000000000000005,0.32
2019,1,2,14,30,845,47,315,-8.200000000000001,-1.7000000000000002,976,61.14,246,4.7,0.32
2019,1,2,15,30,707,40,183,-7.300000000000001,-2.9000000000000004,977,71.64,243,3.5,0.32
2019,1,2,16,30,379,21,43,-7.4,-4.5,977,80.28,241,3.1,0.32
2019,1,2,17,30,0,0,0,-7.9,-4.9,977,79.56,240,3.3000000000000003,0.32
2019,1,2,18,30,0,0,0,-8.1,-5.9,977,84.39,240,3.2,0.15
2019,1,2,19,30,0,0,0,-8.4,-6.5,977,86.57000000000001,243,3,0.15
2019,1,2,20,30,0,0,0,-8.5,-6.9,977,88.37,248,3,0.15
2019,1,2,21,30,0,0,0,-8.5,-7.2,977,90.76,252,2.9000000000000004,0.15
2019,1,2,22,30,0,0,0,-8.3,-7.5,977,93.97,252,2.8000000000000003,0.15
2019,1,2,23,30,0,0,0,-8.1,-7.800000000000001,977,97.86,250,2.7,0.15
2019,1,3,0,30,0,0,0,-8,-8,977,100,248,2.5,0.15
2019,1,3,1,30,0,0,0,-7.9,-7.9,977,100,246,2.5,0.15
2019,1,3,2,30,0,0,0,-7.4,-7.4,977,100,246,2.7,0.15
2019,1,3,3,30,0,0,0,-7.2,-7.2,977,100,247,2.9000000000000004,0.15
2019,1,3,4,30,0,0,0,-7.6000000000000005,-7.2,976,97.14,243,2.9000000000000004,0.15
2019,1,3,5,30,0,0,0,-8,-7.4,976,95.67,234,2.9000000000000004,0.15
2019,1,3,6,30,0,0,0,-8.1,-7.5,976,95.23,227,3,0.15
2019,1,3,7,30,0,0,0,-8.200000000000001,-7,976,90.86,224,3.3000000000000003,0.15
2019,1,3,8,30,282,33,65,-7.7,-5.6000000000000005,976,85.26,222,3.6,0.15
2019,1,3,9,30,752,40,226,-6.5,-3.4000000000000004,976,79.35000000000001,220,3.7,0.15
2019,1,3,10,30,847,46,342,-4.6000000000000005,-0.7000000000000001,975,74.76,219,3.7,0.15
2019,1,3,11,30,887,51,415,-2.5,2,974,72.36,221,3.6,0.15
2019,1,3,12,30,895,54,435,-0.6000000000000001,4.1000000000000005,973,71.25,225,3.5,0.15
2019,1,3,13,30,878,51,397,0.7000000000000001,5.300000000000001,972,72.2,226,3.3000000000000003,0.15
2019,1,3,14,30,823,47,309,1.6,5,973,78.9,224,2.8000000000000003,0.15
2019,1,3,15,30,700,37,180,1.9000000000000001,3.3000000000000003,973,90.47,218,2.7,0.15
2019,1,3,16,30,388,21,44,0.9,2,973,92.29,216,3.5,0.15
2019,1,3,17,30,0,0,0,0.7000000000000001,1.6,973,93.86,216,3.9000000000000004,0.15
2019,1,3,18,30,0,0,0,0.5,1.2000000000000002,973,95.29,221,4.4,0.15
2019,1,3,19,30,0,0,0,0,0.9,973,93.88,228,4.2,0.15
2019,1,3,20,30,0,0,0,-0.7000000000000001,0.6000000000000001,973,91.04,234,4.1000000000000005,0.15
2019,1,3,21,30,0,0,0,-1.2000000000000002,0.1,973,90.72,240,3.8000000000000003,0.15
2019,1,3,22,30,0,0,0,-1.7000000000000002,-0.6000000000000001,972,92.07000000000001,247,3.3000000000000003,0.15
2019,1,3,23,30,0,0,0,-2.2,-1.3,972,93.52,253,2.8000000000000003,0.15
2019,1,4,0,30,0,0,0,-2.6,-2,972,95.32000000000001,257,2.5,0.15
2019,1,4,1,30,0,0,0,-3,-2.5,971,96.44,257,2.4000000000000004,0.15
2019,1,4,2,30,0,0,0,-3.2,-3.1,971,99.56,258,2.3000000000000003,0.15
2019,1,4,3,30,0,0,0,-3.5,-3.5,971,100,260,2.2,0.15
2019,1,4,4,30,0,0,0,-3.6,-3.6,970,100,265,2.3000000000000003,0.15
2019,1,4,5,30,0,0,0,-3.5,-3.5,970,99.92,268,2.4000000000000004,0.15
2019,1,4,6,30,0,0,0,-3.7,-3.6,970,99.18,272,2.4000000000000004,0.15
2019,1,4,7,30,0,0,0,-4,-3.3000000000000003,971,95.24,282,2.5,0.15
2019,1,4,8,30,168,40,59,-3.5,-2,971,89.4,293,2.7,0.15
2019,1,4,9,30,738,43,226,-2.4000000000000004,0,971,83.98,299,2.5,0.15
2019,1,4,10,30,835,50,343,-1,2.2,971,79.32000000000001,299,2.3000000000000003,0.15
2019,1,4,11,30,878,53,414,0.4,4.5,970,74.87,302,2.5,0.15
2019,1,4,12,30,888,54,433,1.2000000000000002,6.2,970,70.48,307,2.7,0.15
2019,1,4,13,30,869,51,396,1.9000000000000001,6.800000000000001,969,70.98,309,2.6,0.15
2019,1,4,14,30,817,48,310,2.8000000000000003,5.9,969,80.46000000000001,307,1.9000000000000001,0.15
