Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,767050,-,-,-,42.01,-93.78,-6,333,-6,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,3.0.6
Year,Month,Day,Hour,Minute,DNI,DHI,GHI,Dew Point,Temperature,Pressure,Relative Humidity,Wind Direction,Wind Speed,Surface Albedo
2011,1,6,7,30,0,0,0,-7,-5,970,85.2,294.1,2.6,0.134
2011,1,6,8,30,292,43,76,-6,-4,960,80.33,302.7,3,0.134
2011,1,6,9,30,0,23,23,-6,-3,960,78.45,310.8,3,0.134
2011,1,6,10,30,0,67,67,-5,-2,960,73.05,317.5,3.1,0.134
2011,1,6,11,30,0,91,91,-4,-1,960,76.55,322.8,3.3000000000000003,0.134
2011,1,6,12,30,0,81,81,-4,-1,960,77.54,326.20000000000005,3.4000000000000004,0.134
2011,1,6,13,30,0,70,70,-4,-1,960,77.27,326.70000000000005,3.3000000000000003,0.134
2011,1,6,14,30,0,39,39,-4,-1,960,76.9,325.90000000000003,3.1,0.134
2011,1,6,15,30,0,14,14,-4,-1,960,76.3,323.8,2.4000000000000004,0.134
2011,1,6,16,30,0,3,3,-4,-2,960,83.19,322.6,1.4000000000000001,0.134
2011,1,6,17,30,0,0,0,-4,-3,960,83.38,322.1,1,0.134
2011,1,6,18,30,0,0,0,-4,-3,960,88.73,318.90000000000003,0.8,0.866
2011,1,6,19,30,0,0,0,-4,-3,960,87.52,308.8,0.7000000000000001,0.866
2011,1,6,20,30,0,0,0,-4,-3,960,86.54,293.8,0.7000000000000001,0.866
2011,1,6,21,30,0,0,0,-5,-4,960,85.9,283,0.7000000000000001,0.866
2011,1,6,22,30,0,0,0,-4,-4,960,92.86,281.1,0.8,0.866
2011,1,6,23,30,0,0,0,-4,-4,960,87.76,289.3,0.9,0.866
2011,1,7,0,30,0,0,0,-4,-4,960,89.2,303.5,1,0.866
2011,1,7,1,30,0,0,0,-4,-4,960,89.82000000000001,325.6,1.1,0.866
2011,1,7,2,30,0,0,0,-4,-4,960,95.56,345.5,1.2000000000000002,0.866
2011,1,7,3,30,0,0,0,-4,-4,960,92.96000000000001,354.1,1.5,0.866
2011,1,7,4,30,0,0,0,-5,-4,960,90.68,351.3,2.1,0.866
2011,1,7,5,30,0,0,0,-5,-4,960,88.52,348.5,2.7,0.866
2011,1,7,6,30,0,0,0,-6,-4,960,85.72,343,3.4000000000000004,0.866
2011,1,7,7,30,0,0,0,-7,-4,960,79.36,337,4.4,0.866
2011,1,7,8,30,0,14,14,-7,-4,960,76.76,333.20000000000005,5.5,0.866
2011,1,7,9,30,0,41,41,-7,-3,960,69.33,331,6.4,0.866
2011,1,7,10,30,0,87,87,-8,-3,960,68.04,329.40000000000003,7.300000000000001,0.866
2011,1,7,11,30,14,154,160,-8,-3,960,67.14,327.90000000000003,8,0.866
2011,1,7,12,30,16,164,171,-8,-3,960,64.37,326.6,8.700000000000001,0.866
2011,1,7,13,30,7,143,147,-9,-3,960,59.81,326,9.3,0.866
2011,1,7,14,30,0,113,113,-11,-4,960,57.26,325.6,9.600000000000001,0.866
2011,1,7,15,30,709,52,204,-12,-6,960,57.9,324.3,9.3,0.866
2011,1,7,16,30,420,23,51,-13,-7,960,57.51,323,8.8,0.866
2011,1,7,17,30,0,0,0,-14,-8,960,60.58,323.1,8.6,0.866
2011,1,7,18,30,0,0,0,-14,-9,960,65.56,324.90000000000003,8.4,0.866
2011,1,7,19,30,0,0,0,-14,-9,960,65.08,328.1,8.1,0.866
2011,1,7,20,30,0,0,0,-14,-10,960,68.22,331.40000000000003,7.800000000000001,0.866
2011,1,7,21,30,0,0,0,-15,-10,960,65.29,334.40000000000003,7.300000000000001,0.866
2011,1,7,22,30,0,0,0,-15,-11,960,67.99,336,6.7,0.866
2011,1,7,23,30,0,0,0,-16,-11,960,66.35,335.6,6.1000000000000005,0.866
2011,1,8,0,30,0,0,0,-16,-12,970,71,334.40000000000003,5.7,0.866
2011,1,8,1,30,0,0,0,-16,-12,970,70.23,334,5.4,0.866
2011,1,8,2,30,0,0,0,-16,-12,970,69.08,335.90000000000003,5.1000000000000005,0.866
2011,1,8,3,30,0,0,0,-16,-12,970,67.33,339.1,4.800000000000001,0.866
2011,1,8,4,30,0,0,0,-17,-13,970,70.62,341.6,4.4,0.866
2011,1,8,5,30,0,0,0,-17,-14,970,67.92,343.40000000000003,3.7,0.866
2011,1,8,6,30,0,0,0,-18,-14,970,71.46000000000001,344,3.1,0.866
2011,1,8,7,30,0,0,0,-18,-14,970,70.3,342.5,3.2,0.866
2011,1,8,8,30,598,31,98,-18,-13,970,65.08,346.6,3.8000000000000003,0.866
2011,1,8,9,30,821,51,256,-17,-11,970,56.64,0.7000000000000001,3.8000000000000003,0.866
2011,1,8,10,30,914,62,387,-17,-10,970,52.27,1.6,3.2,0.866
2011,1,8,11,30,954,69,468,-17,-9,970,49.65,356,2.6,0.866
2011,1,8,12,30,950,77,490,-17,-8,970,47.99,349.5,2.2,0.866
2011,1,8,13,30,932,74,451,-16,-8,970,49.910000000000004,347.1,1.7000000000000002,0.866
2011,1,8,14,30,879,65,355,-16,-8,970,50.88,356.8,1.3,0.866
2011,1,8,15,30,760,50,214,-16,-9,970,51.230000000000004,22.900000000000002,1.1,0.866
2011,1,8,16,30,456,24,55,-15,-10,970,63.93,41.900000000000006,1,0.866
2011,1,8,17,30,0,0,0,-15,-11,970,70.03,50.7,1,0.866
2011,1,8,18,30,0,0,0,-16,-12,970,71.82000000000001,58.2,1.1,0.866
2011,1,8,19,30,0,0,0,-16,-13,970,74.52,65.5,1.1,0.866
2011,1,8,20,30,0,0,0,-16,-13,980,72,73.2,1,0.866
2011,1,8,21,30,0,0,0,-17,-14,980,76.06,80.2,1,0.866
2011,1,8,22,30,0,0,0,-17,-14,980,74.9,84.5,1,0.866
2011,1,8,23,30,0,0,0,-17,-15,980,73.19,85.30000000000001,1.2000000000000002,0.866
2011,1,9,0,30,0,0,0,-18,-15,980,76.78,85.60000000000001,1.6,0.866
2011,1,9,1,30,0,0,0,-18,-15,980,75.07000000000001,88.9,2,0.866
2011,1,9,2,30,0,0,0,-18,-15,980,74.10000000000001,91.30000000000001,2.4000000000000004,0.866
2011,1,9,3,30,0,0,0,-18,-15,980,73.7,92.4,2.7,0.866
2011,1,9,4,30,0,0,0,-18,-15,980,74.07000000000001,91,2.9000000000000004,0.866
2011,1,9,5,30,0,0,0,-18,-15,980,74.41,88.5,2.9000000000000004,0.866
2011,1,9,6,30,0,0,0,-18,-15,980,74.82000000000001,86.80000000000001,2.8000000000000003,0.866
2011,1,9,7,30,0,0,0,-18,-15,980,69.77,92.2,2.6,0.866
2011,1,9,8,30,469,36,89,-17,-14,980,67.65,108.80000000000001,2.6,0.866
2011,1,9,9,30,58,98,113,-16,-11,980,63.440000000000005,132.3,3.2,0.866
2011,1,9,10,30,22,137,145,-15,-9,980,57.26,148.20000000000002,3.6,0.866
2011,1,9,11,30,96,182,222,-15,-8,980,57.13,147.3,3.4000000000000004,0.866
2011,1,9,12,30,128,193,249,-13,-8,980,62.14,137.6,3.3000000000000003,0.866
2011,1,9,13,30,91,175,212,-13,-8,980,61.28,125.7,3.4000000000000004,0.866
2011,1,9,14,30,254,132,216,-12,-8,980,63.84,119.5,3.6,0.866
2011,1,9,15,30,95,85,106,-12,-8,980,65.52,118,3.3000000000000003,0.866
2011,1,9,16,30,3,25,25,-11,-8,980,73.22,115.4,3,0.866
2011,1,9,17,30,0,0,0,-11,-8,980,76.15,109.4,3,0.866
2011,1,9,18,30,0,0,0,-11,-8,980,78.31,106.30000000000001,3.3000000000000003,0.866
2011,1,9,19,30,0,0,0,-10,-8,980,80.10000000000001,106.10000000000001,3.6,0.866
2011,1,9,20,30,0,0,0,-10,-8,980,81.66,107.4,3.7,0.866
2011,1,9,21,30,0,0,0,-10,-8,980,83.02,106.7,3.7,0.866
2011,1,9,22,30,0,0,0,-10,-8,980,78.04,104.30000000000001,3.5,0.866
2011,1,9,23,30,0,0,0,-9,-7,980,79.28,101,3.2,0.866
2011,1,10,0,30,0,0,0,-9,-7,980,80.42,97.30000000000001,3,0.866
2011,1,10,1,30,0,0,0,-9,-7,980,81.3,94.30000000000001,3.1,0.866
2011,1,10,2,30,0,0,0,-9,-7,980,81.96000000000001,93.60000000000001,3.5,0.866
2011,1,10,3,30,0,0,0,-9,-7,980,82.38,95.60000000000001,3.8000000000000003,0.866
2011,1,10,4,30,0,0,0,-9,-7,980,82.58,98.2,4,0.866
2011,1,10,5,30,0,0,0,-9,-7,980,82.77,99.7,4.1000000000000005,0.866
2011,1,10,6,30,0,0,0,-9,-7,980,83.08,100.80000000000001,4.1000000000000005,0.866
2011,1,10,7,30,0,0,0,-9,-7,980,83.49,101.4,4.2,0.866
2011,1,10,8,30,0,22,22,-9,-6,980,78.23,101.30000000000001,4.2,0.866
2011,1,10,9,30,0,60,60,-8,-6,980,80.04,99.5,4.1000000000000005,0.866
2011,1,10,10,30,0,95,95,-8,-5,980,76.54,98.60000000000001,4.3,0.866
2011,1,10,11,30,11,153,158,-8,-5,980,77.55,104.9,4.4,0.866
2011,1,10,12,30,38,177,194,-7,-5,980,79.87,106.10000000000001,4.1000000000000005,0.866
2011,1,10,13,30,61,172,197,-7,-5,980,76.21000000000001,105.10000000000001,4,0.866
2011,1,10,14,30,0,68,68,-7,-5,980,78.10000000000001,102.60000000000001,3.7,0.866
2011,1,10,15,30,0,26,26,-6,-5,980,85.87,97.10000000000001,3.1,0.866
2011,1,10,16,30,0,6,6,-6,-5,980,86.60000000000001,87.60000000000001,2.8000000000000003,0.866
2011,1,10,17,30,0,0,0,-7,-5,980,85.68,82.9,3,0.866
2011,1,10,18,30,0,0,0,-7,-5,980,85.4,83.10000000000001,3.1,0.866
2011,1,10,19,30,0,0,0,-7,-6,980,85.08,85.2,3.1,0.866
2011,1,10,20,30,0,0,0,-7,-6,980,84.55,87.2,2.8000000000000003,0.866
2011,1,10,21,30,0,0,0,-7,-6,980,90.57000000000001,86.60000000000001,2.6,0.866
2011,1,10,22,30,0,0,0,-7,-6,980,90.03,81.80000000000001,2.4000000000000004,0.866
2011,1,10,23,30,0,0,0,-7,-6,980,89.57000000000001,73.8,2.4000000000000004,0.866
2011,1,11,0,30,0,0,0,-7,-6,980,89.68,65.10000000000001,2.4000000000000004,0.866
2011,1,11,1,30,0,0,0,-7,-6,980,90.22,57.2,2.4000000000000004,0.866
2011,1,11,2,30,0,0,0,-7,-6,980,90.56,49.2,2.3000000000000003,0.866
2011,1,11,3,30,0,0,0,-7,-6,980,90.62,42.6,2.2,0.866
2011,1,11,4,30,0,0,0,-7,-6,980,90.58,36.1,2.2,0.866
2011,1,11,5,30,0,0,0,-7,-6,980,90.38,28,2.2,0.866
2011,1,11,6,30,0,0,0,-7,-6,980,89.97,17,2.2,0.866
2011,1,11,7,30,0,0,0,-7,-6,980,89.19,3.5,2.4000000000000004,0.866
2011,1,11,8,30,0,16,16,-7,-6,980,82.89,350.6,3,0.866
2011,1,11,9,30,0,87,87,-7,-5,980,84.2,338.1,3.6,0.866
2011,1,11,10,30,0,111,111,-7,-5,980,83.99,328.1,4.3,0.866
2011,1,11,11,30,0,89,89,-7,-5,980,81.99,319.6,5,0.866
2011,1,11,12,30,0,72,72,-8,-6,980,84.33,314.8,5.7,0.866
2011,1,11,13,30,61,173,198,-9,-6,980,78.99,312.5,6.1000000000000005,0.866
2011,1,11,14,30,0,64,64,-9,-7,980,79.7,311.20000000000005,6.1000000000000005,0.866
2011,1,11,15,30,339,112,189,-10,-8,980,80.94,309.8,6,0.866
2011,1,11,16,30,88,37,44,-11,-9,980,76.04,308.20000000000005,5.9,0.866
2011,1,11,17,30,0,0,0,-12,-10,980,77.2,306.7,5.800000000000001,0.866
2011,1,11,18,30,0,0,0,-13,-10,980,78.47,307.6,5.9,0.866
2011,1,11,19,30,0,0,0,-13,-11,980,80.52,309.90000000000003,5.800000000000001,0.866
2011,1,11,20,30,0,0,0,-14,-11,980,77.38,312.5,5.6000000000000005,0.866
2011,1,11,21,30,0,0,0,-14,-12,980,81.93,314.3,5.4,0.866
2011,1,11,22,30,0,0,0,-14,-12,980,81.32000000000001,315,5.300000000000001,0.866
2011,1,11,23,30,0,0,0,-14,-12,990,80.83,315.5,5.300000000000001,0.866
2011,1,12,0,30,0,0,0,-14,-12,990,80.12,315.20000000000005,5.2,0.866
2011,1,12,1,30,0,0,0,-14,-12,990,79.11,313.1,5.2,0.866
2011,1,12,2,30,0,0,0,-15,-12,990,78.24,313.20000000000005,5.300000000000001,0.866
2011,1,12,3,30,0,0,0,-15,-12,990,78.3,312.6,5.2,0.866
2011,1,12,4,30,0,0,0,-14,-12,990,78.83,312.6,5,0.866
2011,1,12,5,30,0,0,0,-15,-12,990,78.24,308.1,4.7,0.866
2011,1,12,6,30,0,0,0,-15,-12,990,77.59,307,4.6000000000000005,0.866
2011,1,12,7,30,0,0,0,-15,-12,990,77.29,306.5,4.9,0.866
2011,1,12,8,30,327,48,86,-14,-11,990,73.64,314.6,5.300000000000001,0.866
2011,1,12,9,30,587,89,239,-13,-10,990,72.59,319.3,5.4,0.866
2011,1,12,10,30,714,111,369,-13,-9,990,72.74,321.1,5.300000000000001,0.866
2011,1,12,11,30,784,119,452,-12,-9,990,76.91,319.20000000000005,5.300000000000001,0.866
2011,1,12,12,30,0,125,125,-11,-8,990,73.62,317.20000000000005,5.1000000000000005,0.866
2011,1,12,13,30,0,89,89,-11,-8,990,75.58,317.20000000000005,4.9,0.866
2011,1,12,14,30,0,114,114,-11,-8,990,75.92,316.8,4.6000000000000005,0.866
2011,1,12,15,30,620,71,212,-11,-9,990,80.8,316.3,4,0.866
2011,1,12,16,30,327,33,59,-12,-9,990,77.79,316.20000000000005,3.3000000000000003,0.866
2011,1,12,17,30,0,0,0,-13,-10,990,78.27,316.8,2.8000000000000003,0.866
2011,1,12,18,30,0,0,0,-13,-11,990,79.98,320.5,2.5,0.866
2011,1,12,19,30,0,0,0,-14,-12,990,82.95,325.40000000000003,2,0.866
2011,1,12,20,30,0,0,0,-14,-12,990,80.72,328.40000000000003,1.7000000000000002,0.866
2011,1,12,21,30,0,0,0,-14,-12,990,80.84,326,1.4000000000000001,0.866
