Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,767050,-,-,-,42.01,-93.78,-6,333,-6,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,3.0.6
Year,Month,Day,Hour,Minute,DNI,DHI,GHI,Dew Point,Temperature,Pressure,Relative Humidity,Wind Direction,Wind Speed,Surface Albedo
2016,1,1,0,30,0,0,0,-9,-7,980,84.79,286.40000000000003,4.3,0.866
2016,1,1,1,30,0,0,0,-9,-7,980,82.98,286.8,4.6000000000000005,0.866
2016,1,1,2,30,0,0,0,-9,-7,980,83.46000000000001,286.7,4.800000000000001,0.866
2016,1,1,3,30,0,0,0,-9,-7,980,84.79,286.5,4.800000000000001,0.866
2016,1,1,4,30,0,0,0,-9,-8,980,90.55,285.3,4.4,0.866
2016,1,1,5,30,0,0,0,-10,-10,980,93.38,278.40000000000003,4,0.866
2016,1,1,6,30,0,0,0,-12,-11,980,85.18,272.90000000000003,4.1000000000000005,0.866
2016,1,1,7,30,0,0,0,-14,-11,980,77.97,268.8,4.4,0.866
2016,1,1,8,30,530,31,89,-13,-10,980,74.16,263.5,4.9,0.866
2016,1,1,9,30,759,52,238,-11,-8,980,73.98,256.90000000000003,5.1000000000000005,0.866
2016,1,1,10,30,855,64,360,-9,-5,980,71.24,249.60000000000002,5.1000000000000005,0.866
2016,1,1,11,30,0,20,20,-6,-3,980,75.06,244.5,5.300000000000001,0.866
2016,1,1,12,30,894,76,453,-4,-1,980,75.73,244.10000000000002,5.800000000000001,0.866
2016,1,1,13,30,0,109,109,-3,-1,980,76.42,245.4,6.1000000000000005,0.866
2016,1,1,14,30,0,84,84,-3,-1,980,80.07000000000001,246.70000000000002,6,0.866
2016,1,1,15,30,695,46,184,-3,-1,980,86.12,251.5,5.6000000000000005,0.866
2016,1,1,16,30,362,18,37,-3,-2,980,87.10000000000001,261,4.9,0.866
2016,1,1,17,30,0,0,0,-4,-3,980,86.3,271,4.4,0.866
2016,1,1,18,30,0,0,0,-5,-4,980,87.29,279.6,4,0.866
2016,1,1,19,30,0,0,0,-6,-6,980,93.16,284.90000000000003,3.6,0.866
2016,1,1,20,30,0,0,0,-8,-7,980,89.57000000000001,287.1,3.3000000000000003,0.866
2016,1,1,21,30,0,0,0,-9,-9,980,93.04,291.6,3.1,0.866
2016,1,1,22,30,0,0,0,-11,-10,980,88.76,296.3,2.8000000000000003,0.866
2016,1,1,23,30,0,0,0,-12,-12,980,85.45,299.5,2.6,0.866
2016,1,2,0,30,0,0,0,-14,-13,980,83.42,299.8,2.4000000000000004,0.866
2016,1,2,1,30,0,0,0,-15,-13,980,84.21000000000001,299.5,2.4000000000000004,0.866
2016,1,2,2,30,0,0,0,-15,-13,980,82.75,298.5,2.7,0.866
2016,1,2,3,30,0,0,0,-14,-13,980,78.75,296.3,2.9000000000000004,0.866
2016,1,2,4,30,0,0,0,-14,-13,980,81.55,294.1,2.8000000000000003,0.866
2016,1,2,5,30,0,0,0,-14,-13,980,82.26,291.1,2.6,0.866
2016,1,2,6,30,0,0,0,-14,-13,980,81.36,284.6,2.6,0.866
2016,1,2,7,30,0,0,0,-14,-12,980,80.93,274,3.2,0.866
2016,1,2,8,30,547,32,92,-13,-11,980,73.74,266,3.9000000000000004,0.866
2016,1,2,9,30,781,53,245,-11,-8,980,75.78,262.7,4.2,0.866
2016,1,2,10,30,881,63,370,-9,-6,980,78.53,260.6,4.6000000000000005,0.866
2016,1,2,11,30,921,69,445,-6,-4,980,79.88,263.6,5,0.866
2016,1,2,12,30,917,74,462,-5,-2,970,79.36,265.6,5,0.866
2016,1,2,13,30,896,70,421,-3,0,970,77.66,261.5,4.7,0.866
2016,1,2,14,30,840,61,326,-2,0,970,85.01,260.5,4.2,0.866
2016,1,2,15,30,717,46,190,-1,-1,970,93.84,262.3,3.6,0.866
2016,1,2,16,30,389,19,40,-3,-3,970,97.72,267.40000000000003,3.3000000000000003,0.866
2016,1,2,17,30,0,0,0,-5,-4,970,90.72,273.1,3.6,0.866
2016,1,2,18,30,0,0,0,-5,-5,970,92.84,279.7,4,0.866
2016,1,2,19,30,0,0,0,-6,-5,970,89.94,287.40000000000003,4,0.866
2016,1,2,20,30,0,0,0,-7,-6,970,90.78,296,3.8000000000000003,0.866
2016,1,2,21,30,0,0,0,-8,-7,970,89.97,304.7,3.7,0.866
2016,1,2,22,30,0,0,0,-9,-7,970,84.17,312.1,3.7,0.866
2016,1,2,23,30,0,0,0,-9,-8,980,86,318,3.9000000000000004,0.866
2016,1,3,0,30,0,0,0,-10,-8,980,82.25,322.70000000000005,4,0.866
2016,1,3,1,30,0,0,0,-10,-9,980,85.45,327.5,4,0.866
2016,1,3,2,30,0,0,0,-11,-9,980,81.63,331.8,3.7,0.866
2016,1,3,3,30,0,0,0,-12,-10,980,83.14,335.6,3.3000000000000003,0.866
2016,1,3,4,30,0,0,0,-13,-11,980,83.24,339.70000000000005,2.9000000000000004,0.866
2016,1,3,5,30,0,0,0,-14,-12,980,83.08,343.6,2.7,0.866
2016,1,3,6,30,0,0,0,-15,-13,980,83.07000000000001,345.6,2.5,0.866
2016,1,3,7,30,0,0,0,-16,-13,980,77.4,344.90000000000003,2.5,0.866
2016,1,3,8,30,0,9,9,-15,-11,980,68.35000000000001,342.70000000000005,3,0.866
2016,1,3,9,30,0,25,25,-12,-9,980,74.94,339.90000000000003,3.5,0.866
2016,1,3,10,30,0,38,38,-10,-7,980,76.3,334.6,3.4000000000000004,0.866
2016,1,3,11,30,0,46,46,-8,-5,980,76.51,329.40000000000003,3.2,0.866
2016,1,3,12,30,0,86,86,-6,-4,980,74.72,331,3.4000000000000004,0.866
2016,1,3,13,30,0,82,82,-6,-3,980,77.92,342,3.5,0.866
2016,1,3,14,30,0,64,64,-6,-3,980,79.44,342.5,2.9000000000000004,0.866
2016,1,3,15,30,0,37,37,-6,-5,980,90.98,341.70000000000005,2,0.866
2016,1,3,16,30,0,8,8,-8,-9,980,93.12,339.3,1.7000000000000002,0.866
2016,1,3,17,30,0,0,0,-11,-11,980,93.31,335.70000000000005,1.9000000000000001,0.866
2016,1,3,18,30,0,0,0,-13,-12,980,91.18,334.40000000000003,2,0.866
2016,1,3,19,30,0,0,0,-13,-13,980,92.9,334,1.9000000000000001,0.866
2016,1,3,20,30,0,0,0,-14,-12,980,84.06,331.20000000000005,1.9000000000000001,0.866
2016,1,3,21,30,0,0,0,-14,-12,980,83.44,326.90000000000003,2,0.866
2016,1,3,22,30,0,0,0,-14,-12,990,82.83,324.1,2.1,0.866
2016,1,3,23,30,0,0,0,-14,-12,990,84.64,321.20000000000005,2.1,0.866
2016,1,4,0,30,0,0,0,-13,-12,990,86.60000000000001,319.90000000000003,2.1,0.866
2016,1,4,1,30,0,0,0,-13,-12,990,87.04,322.70000000000005,2.1,0.866
2016,1,4,2,30,0,0,0,-13,-12,990,86.3,325.3,2,0.866
2016,1,4,3,30,0,0,0,-14,-12,990,84.76,325.6,1.9000000000000001,0.866
2016,1,4,4,30,0,0,0,-14,-13,990,82.21000000000001,323.6,1.8,0.866
2016,1,4,5,30,0,0,0,-15,-14,990,87.98,323.20000000000005,1.8,0.866
2016,1,4,6,30,0,0,0,-17,-15,990,83.72,327.3,1.7000000000000002,0.866
2016,1,4,7,30,0,0,0,-18,-16,990,83.26,335.8,1.6,0.866
