Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,767050,-,-,-,42.01,-93.78,-6,333,-6,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,3.0.6
Year,Month,Day,Hour,Minute,DNI,DHI,GHI,Dew Point,Temperature,Pressure,Relative Humidity,Wind Direction,Wind Speed,Surface Albedo
2012,1,1,0,30,0,0,0,0,0,960,96.94,332.40000000000003,10.8,0.155
2012,1,1,1,30,0,0,0,-1,0,970,92.11,325.1,10.9,0.155
2012,1,1,2,30,0,0,0,-2,0,970,80.35000000000001,321.70000000000005,10.8,0.155
2012,1,1,3,30,0,0,0,-4,0,970,70.01,321.20000000000005,10.200000000000001,0.155
2012,1,1,4,30,0,0,0,-5,-1,970,70.97,319.6,9.4,0.155
2012,1,1,5,30,0,0,0,-6,-2,970,70.64,316.1,8.6,0.155
2012,1,1,6,30,0,0,0,-7,-2,980,64.14,312.3,7.800000000000001,0.155
2012,1,1,7,30,0,0,0,-8,-2,980,59.59,305.8,7.4,0.155
2012,1,1,8,30,561,29,90,-9,-1,980,54.4,295.3,7.9,0.155
2012,1,1,9,30,775,48,238,-9,0,980,49.84,292.90000000000003,9.3,0.155
2012,1,1,10,30,871,58,360,-10,0,980,44.88,300.7,10.600000000000001,0.155
2012,1,1,11,30,914,62,435,-11,1,980,37.910000000000004,304.1,11.3,0.155
2012,1,1,12,30,478,140,342,-12,1,980,36.32,305,11.600000000000001,0.155
2012,1,1,13,30,167,167,232,-12,0,980,36.800000000000004,306,11.3,0.155
2012,1,1,14,30,0,69,69,-11,0,980,41.68,307.70000000000005,10.700000000000001,0.155
2012,1,1,15,30,0,59,59,-10,0,980,44.28,309.70000000000005,9.8,0.155
2012,1,1,16,30,0,11,11,-10,-1,980,49.86,311.1,8.9,0.155
2012,1,1,17,30,0,0,0,-9,-1,980,50.86,311.3,8.4,0.155
2012,1,1,18,30,0,0,0,-9,-2,980,55.07,311.3,8.1,0.155
2012,1,1,19,30,0,0,0,-9,-3,980,59.17,312.5,7.800000000000001,0.155
2012,1,1,20,30,0,0,0,-10,-3,980,58.34,314.3,7.800000000000001,0.155
2012,1,1,21,30,0,0,0,-10,-4,980,61.84,315.1,7.800000000000001,0.155
2012,1,1,22,30,0,0,0,-10,-4,980,60.56,315.5,7.800000000000001,0.155
2012,1,1,23,30,0,0,0,-10,-5,980,64.09,315.8,7.9,0.155
2012,1,2,0,30,0,0,0,-11,-5,980,62.440000000000005,316.3,8.1,0.155
2012,1,2,1,30,0,0,0,-11,-6,980,61.06,316.90000000000003,8.1,0.155
2012,1,2,2,30,0,0,0,-11,-6,980,64.78,316.40000000000003,7.800000000000001,0.155
2012,1,2,3,30,0,0,0,-11,-6,980,62.99,314.40000000000003,7.6000000000000005,0.155
2012,1,2,4,30,0,0,0,-12,-6,980,59.99,312.5,7.6000000000000005,0.155
2012,1,2,5,30,0,0,0,-13,-6,980,55.81,312.6,7.9,0.155
2012,1,2,6,30,0,0,0,-14,-6,980,52.27,316.3,8.3,0.155
2012,1,2,7,30,0,0,0,-14,-7,990,54.980000000000004,321.90000000000003,8.700000000000001,0.155
2012,1,2,8,30,571,29,92,-14,-6,990,50.83,327.1,8.9,0.155
2012,1,2,9,30,792,48,243,-14,-6,990,45.81,332.70000000000005,8.9,0.155
2012,1,2,10,30,898,56,368,-15,-5,990,44.07,335.70000000000005,8.8,0.155
2012,1,2,11,30,948,58,445,-15,-4,990,38.99,335.5,8.5,0.155
2012,1,2,12,30,946,63,463,-16,-4,990,34.480000000000004,334.70000000000005,8.1,0.155
2012,1,2,13,30,933,58,423,-16,-3,990,33.62,333.70000000000005,7.6000000000000005,0.155
2012,1,2,14,30,879,51,328,-16,-3,990,33.27,331.90000000000003,7,0.155
2012,1,2,15,30,742,42,190,-16,-4,990,36.03,330.1,6.2,0.155
2012,1,2,16,30,399,19,40,-16,-5,990,40.1,329.90000000000003,5,0.155
2012,1,2,17,30,0,0,0,-15,-6,990,42.64,329.5,4,0.155
2012,1,2,18,30,0,0,0,-15,-6,990,48.39,328.5,3.1,0.155
2012,1,2,19,30,0,0,0,-14,-7,990,54.69,328.40000000000003,2.4000000000000004,0.155
2012,1,2,20,30,0,0,0,-14,-8,990,60.25,329.8,1.8,0.155
2012,1,2,21,30,0,0,0,-14,-9,990,61.43,330.90000000000003,1.2000000000000002,0.155
2012,1,2,22,30,0,0,0,-13,-9,990,67.2,331.3,0.9,0.155
2012,1,2,23,30,0,0,0,-13,-9,990,67.46000000000001,328.20000000000005,0.7000000000000001,0.155
2012,1,3,0,30,0,0,0,-14,-9,990,64.24,315.5,0.5,0.155
2012,1,3,1,30,0,0,0,-15,-9,990,61.09,265.6,0.5,0.155
2012,1,3,2,30,0,0,0,-15,-10,990,65.48,191.10000000000002,0.7000000000000001,0.155
2012,1,3,3,30,0,0,0,-14,-10,980,66.88,175.70000000000002,1,0.155
2012,1,3,4,30,0,0,0,-14,-11,980,72.41,173,1.5,0.155
2012,1,3,5,30,0,0,0,-15,-10,980,66.61,171.8,2.4000000000000004,0.155
2012,1,3,6,30,0,0,0,-14,-10,980,66.98,170.10000000000002,3.4000000000000004,0.155
2012,1,3,7,30,0,0,0,-14,-9,980,63.74,167.9,4.4,0.155
2012,1,3,8,30,503,29,85,-13,-8,980,62.53,164.60000000000002,5.4,0.155
2012,1,3,9,30,289,88,159,-13,-5,980,52.76,169.8,6.2,0.155
2012,1,3,10,30,307,133,240,-13,-3,980,45.47,176.70000000000002,6.800000000000001,0.155
2012,1,3,11,30,826,74,412,-12,-1,980,40.92,178.5,7.300000000000001,0.155
2012,1,3,12,30,419,153,331,-11,0,970,41.15,183,7.4,0.155
2012,1,3,13,30,493,125,319,-10,1,970,42.88,188.3,6.800000000000001,0.155
2012,1,3,14,30,282,121,211,-8,2,970,44.800000000000004,190.9,5.6000000000000005,0.155
2012,1,3,15,30,7,72,74,-7,1,970,54.13,192.20000000000002,4.2,0.155
2012,1,3,16,30,0,15,15,-6,0,970,63.46,194.3,3.5,0.155
2012,1,3,17,30,0,0,0,-5,0,970,67,197,3.3000000000000003,0.155
2012,1,3,18,30,0,0,0,-4,0,970,70.81,203.9,3.1,0.155
2012,1,3,19,30,0,0,0,-3,0,970,74.96000000000001,221.3,2.9000000000000004,0.155
2012,1,3,20,30,0,0,0,-3,0,970,78.51,242.8,2.7,0.155
2012,1,3,21,30,0,0,0,-2,0,970,80.29,259.1,2.7,0.155
2012,1,3,22,30,0,0,0,-3,0,970,79.44,275.7,3.2,0.155
2012,1,3,23,30,0,0,0,-3,0,970,75.9,296.6,3.8000000000000003,0.155
2012,1,4,0,30,0,0,0,-4,-1,970,71.95,308.8,4.1000000000000005,0.155
2012,1,4,1,30,0,0,0,-4,-1,970,77.64,314.20000000000005,4.2,0.155
2012,1,4,2,30,0,0,0,-3,-2,970,82.85000000000001,314.90000000000003,4.800000000000001,0.155
2012,1,4,3,30,0,0,0,-2,-2,970,91.78,319.20000000000005,5.300000000000001,0.155
2012,1,4,4,30,0,0,0,-1,-2,970,93.63,324.70000000000005,5.2,0.155
2012,1,4,5,30,0,0,0,-2,-2,970,95.3,324.8,5.1000000000000005,0.155
2012,1,4,6,30,0,0,0,-3,-3,970,89.98,323.1,5,0.155
2012,1,4,7,30,0,0,0,-3,-3,980,92.92,323.40000000000003,4.9,0.155
2012,1,4,8,30,530,30,88,-4,-2,980,83.85000000000001,324.90000000000003,4.7,0.155
2012,1,4,9,30,760,46,234,-4,0,980,71.65,317.70000000000005,4.6000000000000005,0.155
2012,1,4,10,30,848,55,352,-4,0,980,69.39,314.40000000000003,4.4,0.155
2012,1,4,11,30,887,59,423,-5,1,980,58.08,304.8,4.1000000000000005,0.155
2012,1,4,12,30,505,137,352,-6,3,980,51.61,293.90000000000003,4.1000000000000005,0.155
2012,1,4,13,30,863,58,399,-7,4,980,43.660000000000004,286.3,4,0.155
2012,1,4,14,30,798,53,308,-7,4,980,43.28,279.5,2.9000000000000004,0.155
2012,1,4,15,30,661,43,178,-4,2,970,62.27,263.2,1.9000000000000001,0.155
2012,1,4,16,30,344,19,39,-4,0,970,70.7,250.10000000000002,1.9000000000000001,0.155
2012,1,4,17,30,0,0,0,-4,0,970,69.33,239.8,2.2,0.155
2012,1,4,18,30,0,0,0,-4,0,970,73.03,229,2.9000000000000004,0.155
2012,1,4,19,30,0,0,0,-3,0,970,76.23,224.8,3.7,0.155
2012,1,4,20,30,0,0,0,-3,0,970,77.79,226.4,4.1000000000000005,0.155
2012,1,4,21,30,0,0,0,-3,0,970,79.19,234.3,4,0.155
2012,1,4,22,30,0,0,0,-2,0,970,82.36,245.20000000000002,3.7,0.155
2012,1,4,23,30,0,0,0,-1,0,970,87.03,256.40000000000003,3.7,0.155
2012,1,5,0,30,0,0,0,-1,0,970,91.26,266.3,3.7,0.155
2012,1,5,1,30,0,0,0,-1,-1,970,92.27,276.5,3.5,0.155
2012,1,5,2,30,0,0,0,-1,-1,970,90.47,281.8,3.4000000000000004,0.155
2012,1,5,3,30,0,0,0,-1,-1,970,94.14,284.2,3,0.155
2012,1,5,4,30,0,0,0,-2,-1,970,92.12,282.8,2.3000000000000003,0.155
2012,1,5,5,30,0,0,0,-2,-1,970,91.59,276.90000000000003,1.8,0.155
2012,1,5,6,30,0,0,0,-2,-2,970,90.81,265.90000000000003,1.7000000000000002,0.155
2012,1,5,7,30,0,0,0,-2,-1,970,82.84,251.8,2.4000000000000004,0.155
2012,1,5,8,30,143,39,54,-2,0,970,81.37,242.3,3.3000000000000003,0.155
2012,1,5,9,30,255,91,155,-2,2,970,71.16,234.9,3.5,0.155
2012,1,5,10,30,796,62,341,-1,4,970,65.81,226.5,3.4000000000000004,0.155
2012,1,5,11,30,856,64,417,0,7,970,58.84,224.10000000000002,3.6,0.155
2012,1,5,12,30,880,62,439,0,8,970,56.83,226.10000000000002,3.7,0.155
2012,1,5,13,30,852,62,401,1,9,970,61.300000000000004,228.20000000000002,3.3000000000000003,0.155
2012,1,5,14,30,784,58,311,2,8,960,69.73,229,2.7,0.155
2012,1,5,15,30,690,41,184,2,5,960,83.53,228.70000000000002,2.6,0.155
2012,1,5,16,30,381,19,42,1,3,960,87.57000000000001,228.70000000000002,2.9000000000000004,0.155
2012,1,5,17,30,0,0,0,0,2,960,93,228.60000000000002,3.2,0.155
2012,1,5,18,30,0,0,0,1,1,960,95.38,227.70000000000002,3.2,0.155
2012,1,5,19,30,0,0,0,1,1,960,100,228.10000000000002,3,0.155
2012,1,5,20,30,0,0,0,0,0,960,100,231.5,2.7,0.155
2012,1,5,21,30,0,0,0,0,0,960,100,236.5,2.4000000000000004,0.155
2012,1,5,22,30,0,0,0,0,0,960,100,238.5,2.2,0.155
2012,1,5,23,30,0,0,0,0,0,960,100,237.60000000000002,2.2,0.155
