Predicted Power Output
545742.94
545742.94
-1019019.06
-231965.05
1181401.0
13140073.0
9527114.0
21611750.0
43146136.0
43015730.0
37922220.0
24946602.0
28418022.0
29808144.0
31249816.0
10559158.0
-867243.06
-704903.06
-867243.06
-867243.06
-1230527.0
-1230527.0
-1068187.0
-1068187.0
-15193.044
-15193.044
-15193.044
-15193.044
3808023.0
10554220.0
24980434.0
28894064.0
43342944.0
34534988.0
34888150.0
41321988.0
44760348.0
22118542.0
3272678.0
11879053.0
-867243.06
-867243.06
-956745.06
-956745.06
-956745.06
-704903.06
-704903.06
-704903.06
-15193.044
-15193.044
-15193.044
-15193.044
20013818.0
26043402.0
32845864.0
19388074.0
34222732.0
28165752.0
11853786.0
11029400.0
8350084.0
5805111.0
-867243.06
2524217.0
-867243.06
-704903.06
-704903.06
-704903.06
-704903.06
-704903.06
6516.956
-704903.06
545742.94
545742.94
-15193.044
2687142.0
2887388.0
25165592.0
22471102.0
16102951.0
32663308.0
15503976.0
19758078.0
15180352.0
13267757.0
13267757.0
39701116.0
15926361.0
243018.95
-704903.06
-704903.06
-704903.06
-704903.06
-704903.06
-704903.06
-704903.06
68168.95
68168.95
-254801.05
681924.94
1393345.0
-249919.05
5613098.0
14495992.0
30990222.0
44662944.0
38667616.0
51294104.0
52161156.0
56944620.0
58574730.0
14735659.0
4058027.0
-704903.06
-704903.06
-704903.06
-704903.06
-704903.06
-704903.06
-704903.06
-104697.05
-104697.05
-15193.044
-1998879.0
8739213.0
16613681.0
19486580.0
20089270.0
11301886.0
23073422.0
31069048.0
30055096.0
25223118.0
25600228.0
20588820.0
2615271.0
-956745.06
-956745.06
-956745.06
-956745.06
-956745.06
-956745.06
-956745.06
-704903.06
-104697.05
-104697.05
-104697.05
-104697.05
-1229955.0
21541746.0
14720714.0
29291260.0
31035576.0
29829328.0
29516976.0
18214670.0
23005506.0
27956864.0
19455298.0
22338358.0
285378.97
-704903.06
-704903.06
-704903.06
-704903.06
6516.956
6516.956
6516.956
-104697.05
-104697.05
-15193.044
-490699.03
13058376.0
13250561.0
22407008.0
16790014.0
36347964.0
39476344.0
48689816.0
33380430.0
52702996.0
47327756.0
44542680.0
9781296.0
-2696477.0
-867243.06
-615401.06
-615401.06
-615401.06
-704903.06
-704903.06
-704903.06
-15193.044
157672.95
-254801.05
-96285.05
2101621.0
-1753335.0
1324139.0
9941449.0
29508750.0
20210074.0
25945596.0
19039850.0
44951020.0
26693376.0
29751990.0
3678643.0
-867243.06
-956745.06
-704903.06
-704903.06
-704903.06
-704903.06
-704903.06
-704903.06
-104697.05
394778.97
-344305.03
222254.95
1231635.0
3283641.0
8531311.0
11546032.0
10693628.0
12005735.0
19942892.0
22962318.0
13289106.0
9454613.0
-434947.03
-704903.06
-615401.06
-468401.03
-468401.03
-468401.03
-468401.03
-468401.03
-468401.03
-468401.03
-344305.03
-254801.05
222770.95
426026.97
821806.94
1402715.0
18536116.0
15076429.0
39655788.0
27162634.0
32992308.0
33430740.0
41389976.0
39881704.0
37130200.0
12858149.0
-716587.06
-468401.03
-468401.03
-468401.03
-704903.06
-704903.06
-704903.06
-704903.06
545742.94
545742.94
-104697.05
2329533.0
2060197.0
23537192.0
20498040.0
7665296.0
18616976.0
22630036.0
36478660.0
28713528.0
28409888.0
10941029.0
20477422.0
2598949.0
-956745.06
-704903.06
-704903.06
-704903.06
-704903.06
-704903.06
-704903.06
-704903.06
68168.95
68168.95
68168.95
1596243.0
14905202.0
19506952.0
11843569.0
6292607.0
31019994.0
25282136.0
20219402.0
11316732.0
20372328.0
13449640.0
11449521.0
8111675.0
-615401.06
-704903.06
-704903.06
-704903.06
-704903.06
-704903.06
-704903.06
-704903.06
545742.94
68168.95
-344305.03
-231965.05
1393345.0
-249919.05
18351060.0
12643328.0
31617098.0
33827692.0
47209000.0
40215170.0
41448010.0
47045508.0
46196308.0
18610552.0
742496.94
-704903.06
-704903.06
-704903.06
-704903.06
-704903.06
-704903.06
-704903.06
545742.94
68168.95
-15193.044
515530.97
2173317.0
22066600.0
6892934.0
15194825.0
26935702.0
21466548.0
18415660.0
30260016.0
27931034.0
22027780.0
19153950.0
17745624.0
6516.956
-704903.06
423576.97
187074.95
187074.95
187074.95
187074.95
187074.95
204780.95
-344305.03
133266.95
3625187.0
10906165.0
21274988.0
37066960.0
21676110.0
35645096.0
50614504.0
32346508.0
38247024.0
41480880.0
45280500.0
51338388.0
10995656.0
-1216063.0
-468401.03
-468401.03
423576.97
-704903.06
-704903.06
-704903.06
-704903.06
-104697.05
-104697.05
-104697.05
1389291.0
650728.94
11929564.0
17405668.0
13218357.0
11846079.0
17078096.0
19575048.0
19105004.0
13546987.0
16361281.0
11803584.0
-704903.06
-615401.06
-468401.03
-704903.06
-704903.06
-704903.06
-704903.06
-704903.06
-704903.06
1275389.0
545742.94
545742.94
681924.94
1393345.0
4536589.0
1799615.0
5265243.0
27107948.0
36961320.0
42500304.0
30242816.0
56255788.0
69400024.0
54494340.0
37014664.0
-553537.06
1486269.0
113196.95
113196.95
243018.95
6516.956
-704903.06
-704903.06
1084295.0
1084295.0
372872.97
-781051.06
2564594.0
6515927.0
42896324.0
31897512.0
36415636.0
51124412.0
53437270.0
46746684.0
44469180.0
40947016.0
37829732.0
16697132.0
-553537.06
-704903.06
6516.956
6516.956
-704903.06
-704903.06
-704903.06
-704903.06
-104697.05
-104697.05
-104697.05
12494584.0
21531964.0
33004318.0
33367492.0
23759340.0
27952652.0
44057756.0
41578296.0
45280500.0
45058336.0
35602708.0
33689676.0
18787872.0
-704903.06
-468401.03
-704903.06
-704903.06
-704903.06
-704903.06
-704903.06
-704903.06
68168.95
-104697.05
545742.94
1052187.0
14929085.0
14929085.0
23244594.0
14435752.0
48875376.0
43695544.0
48235096.0
44479180.0
44479180.0
41921348.0
31001274.0
18659672.0
-734093.06
-704903.06
-704903.06
-704903.06
-704903.06
-704903.06
-704903.06
-704903.06
68168.95
-344305.03
-254801.05
681924.94
-231965.05
6412623.0
15988601.0
12643328.0
15535053.0
30361702.0
33180306.0
25937036.0
19900558.0
21440224.0
21899658.0
8620168.0
-615401.06
-704903.06
-704903.06
-704903.06
-704903.06
-704903.06
-704903.06
-704903.06
545742.94
68168.95
68168.95
5100286.0
8717887.0
14537255.0
14101281.0
2266478.0
17535898.0
13468737.0
9989798.0
13090317.0
6793795.0
6299270.0
5803103.0
10050666.0
-867243.06
-704903.06
-704903.06
-704903.06
-704903.06
-704903.06
-704903.06
-468401.03
1421437.0
394778.97
-254801.05
1393345.0
2687142.0
2761221.0
18351060.0
16098417.0
18497564.0
30090804.0
33262422.0
29668642.0
31872972.0
26428308.0
13744621.0
18337146.0
-704903.06
-704903.06
-704903.06
-704903.06
-704903.06
-704903.06
-704903.06
-704903.06
68168.95
68168.95
-15193.044
1393345.0
681924.94
24509006.0
16694046.0
11690174.0
17835838.0
33103906.0
34245972.0
36005690.0
27335320.0
25358148.0
11719466.0
15225425.0
2598949.0
-956745.06
-956745.06
-704903.06
-704903.06
-704903.06
-704903.06
-704903.06
68168.95
68168.95
68168.95
5940859.0
17175480.0
14985381.0
15666186.0
9550662.0
34691524.0
14688088.0
19386990.0
29339864.0
22304822.0
16556608.0
14226011.0
15225425.0
-683359.06
-704903.06
-704903.06
-704903.06
-704903.06
-704903.06
-704903.06
-704903.06
545742.94
545742.94
68168.95
3570511.0
20730112.0
25576852.0
12301966.0
9293200.0
4912875.0
14028944.0
19279746.0
7933521.0
26423488.0
22131350.0
10484852.0
15258879.0
2347106.0
-704903.06
-956745.06
-704903.06
6516.956
-704903.06
-704903.06
-704903.06
-104697.05
68168.95
68168.95
2547271.0
14135275.0
27433354.0
23930728.0
17256542.0
23233502.0
16413429.0
23031852.0
30660326.0
22762902.0
15142224.0
12645705.0
15495381.0
-686789.06
-956745.06
-704903.06
-704903.06
-704903.06
-704903.06
-704903.06
-704903.06
68168.95
68168.95
545742.94
3070985.0
8388202.0
16501460.0
17482084.0
4775248.0
10509595.0
35473228.0
32715940.0
35470452.0
21719008.0
14508447.0
14401291.0
22752082.0
-33603.043
-704903.06
-704903.06
-704903.06
-704903.06
-704903.06
-704903.06
-704903.06
617256.94
68168.95
68168.95
6810355.0
11837903.0
15654139.0
12560204.0
6292607.0
12714093.0
18603438.0
33058798.0
17190074.0
21613616.0
15604958.0
12547106.0
11523283.0
-956745.06
-704903.06
-704903.06
-704903.06
-704903.06
-704903.06
-704903.06
-704903.06
68168.95
68168.95
-344305.03
-231965.05
5266797.0
9692711.0
14717112.0
7601430.0
18818008.0
14781141.0
12480975.0
32024194.0
22905646.0
18387154.0
16293059.0
2598949.0
-956745.06
-704903.06
-704903.06
-704903.06
-704903.06
-704903.06
-704903.06
-704903.06
545742.94
545742.94
68168.95
3313585.0
19505450.0
15954774.0
17325826.0
26415626.0
44153756.0
55139390.0
58697910.0
57992904.0
38707220.0
46611640.0
41227830.0
26030118.0
-867243.06
-704903.06
-704903.06
-704903.06
-704903.06
-704903.06
-704903.06
-704903.06
545742.94
372872.97
372872.97
1393345.0
3364617.0
2264029.0
23133200.0
27269908.0
27139386.0
42779116.0
48738784.0
60610360.0
50153310.0
53420400.0
51190292.0
28961036.0
2823315.0
-704903.06
-704903.06
-704903.06
-468401.03
-468401.03
-468401.03
-704903.06
624944.94
1421437.0
53818.957
426026.97
426026.97
9628354.0
9542922.0
12144328.0
36264890.0
30924458.0
33141462.0
25411026.0
24868018.0
27639524.0
24732288.0
10494465.0
-615401.06
-867243.06
-468401.03
-468401.03
-468401.03
-468401.03
-468401.03
-468401.03
-5231.044
-185789.05
-781051.06
426026.97
1231635.0
1785933.0
9329300.0
7428498.0
21774182.0
43160852.0
39748372.0
53478350.0
54670300.0
44654612.0
48679136.0
33463454.0
7656043.0
-704903.06
-704903.06
-704903.06
-704903.06
-704903.06
-704903.06
-704903.06
444386.97
1116733.0
-171437.05
6438311.0
6292881.0
24089380.0
26119970.0
18227562.0
13090704.0
35646096.0
53184044.0
44020260.0
58220148.0
52533120.0
42929580.0
30504312.0
-504641.03
-956745.06
-956745.06
-956745.06
-956745.06
-956745.06
-704903.06
-468401.03
68168.95
-104697.05
1459633.0
3342550.0
17287014.0
23564754.0
20472372.0
35082076.0
50497296.0
45837244.0
66504388.0
64055476.0
61910908.0
61910908.0
59650090.0
37201720.0
-704903.06
-956745.06
-704903.06
-704903.06
-704903.06
-704903.06
-704903.06
-704903.06
-104697.05
68168.95
68168.95
1687841.0
1036322.94
10309106.0
13680459.0
14605496.0
25206154.0
34056324.0
31394980.0
34815684.0
37885364.0
30072024.0
14755983.0
16552677.0
2598949.0
-704903.06
-704903.06
-704903.06
-704903.06
-704903.06
-704903.06
-704903.06
-15193.044
-104697.05
-254801.05
2307665.0
3881101.0
31485752.0
31685508.0
20223104.0
41170844.0
55746936.0
57342700.0
50541384.0
65691204.0
65691204.0
61767050.0
38810104.0
1232803.0
-704903.06
-704903.06
-704903.06
-704903.06
-704903.06
-704903.06
-704903.06
444386.97
444386.97
-1169123.0
515530.97
515530.97
12227880.0
21572720.0
14662602.0
17285810.0
15406361.0
38344700.0
21514158.0
22792464.0
25420796.0
22516644.0
32457834.0
1810701.0
-704903.06
-704903.06
6516.956
-704903.06
-704903.06
-704903.06
-704903.06
68168.95
68168.95
-104697.05
6379354.0
8167254.0
29461918.0
28823378.0
27651570.0
46486290.0
66921124.0
57342700.0
41507756.0
46519784.0
66818716.0
59894564.0
38810104.0
5398600.0
-704903.06
-704903.06
-704903.06
-704903.06
-704903.06
-704903.06
-704903.06
68168.95
68168.95
-254801.05
681924.94
2399266.0
24151498.0
20138796.0
26524012.0
44841548.0
55807956.0
61509496.0
61509496.0
63126984.0
63394760.0
64338884.0
44703492.0
11294460.0
-704903.06
-704903.06
-704903.06
-704903.06
-704903.06
-704903.06
-704903.06
68168.95
68168.95
-254801.05
681924.94
-231965.05
13487084.0
22272044.0
27726356.0
20283646.0
22868522.0
30406002.0
28100412.0
22173258.0
20313916.0
40516668.0
14988923.0
-704903.06
-704903.06
-704903.06
-468401.03
-704903.06
-704903.06
-704903.06
-704903.06
462378.97
222770.95
133266.95
-781051.06
4199275.0
6541135.0
28384762.0
44829668.0
53662720.0
46389184.0
38588424.0
40053116.0
41749972.0
38967748.0
39957856.0
30020286.0
4282863.0
-446631.03
-704903.06
-704903.06
-704903.06
-704903.06
-704903.06
-704903.06
-104697.05
68168.95
1052187.0
-1020095.06
15444996.0
14390531.0
26504770.0
35050020.0
45108864.0
36665220.0
44704876.0
48153580.0
45309492.0
41601664.0
47708228.0
33463454.0
8015504.0
-704903.06
-704903.06
-704903.06
-704903.06
-704903.06
-704903.06
-704903.06
444386.97
-344305.03
-254801.05
-231965.05
2732085.0
15847862.0
29521218.0
20280678.0
53437044.0
45788852.0
43344044.0
49684336.0
64516636.0
60586376.0
59770304.0
43982700.0
12651994.0
-468401.03
-956745.06
-956745.06
-704903.06
-704903.06
-704903.06
-704903.06
68168.95
68168.95
68168.95
4257268.0
10904360.0
18621598.0
6892934.0
13838610.0
25141432.0
54060284.0
51226428.0
55675516.0
63232188.0
59062904.0
49404544.0
